TORQUE (kLbf.ft),WOB (klbs),BIT_RPM (rpm),Mu,Si (%),Dolomite (%),Limestone (%),Shale (%),ROP (m/h),MSE (ksi),MSE_min (ksi),cluster
10.399908429651994,23.10755766018278,140.04277079637603,1.906158653541784,60.21644093577975,0.051371578501362154,4.348149972984285,35.3840375127346,2.363959,1251.6148236572985,1081.931106865374,1
10.545871324816122,14.562327316507119,148.8876426645907,3.067151686449643,72.17542309260024,0.41349278085273633,3.252152454662102,24.15893167188492,2.3657684,1346.511922849849,1081.931106865374,1
10.24971807950378,25.780802127071752,158.5479922719412,1.6838332056425331,65.70065735108685,0.10646053486059405,13.511924383005594,20.68095773104696,2.373443,1390.9764851931875,1081.931106865374,1
10.743331611133343,22.311042991108103,148.75748691931616,2.0394012594883573,67.07083391092692,0.2618686917943939,8.325404202910418,24.34189319436827,2.3720636,1368.196962950597,1081.931106865374,1
10.271937035934908,35.53984626881546,141.67128186651604,1.2241098111701563,59.27760965979031,0.011232707293060891,15.855371790957804,24.855785841958834,2.3674319,1250.9261807367054,1081.931106865374,1
11.173424319679334,38.45074952028203,141.5662038343047,1.2307364325928325,55.35461763956337,0.28361773244196953,16.63657780273066,27.725186825264018,2.3715453,1357.3229514810064,1081.931106865374,1
10.50842240193948,37.429391742222876,141.322137127723,1.1890724778858428,65.37320315805825,0.07026578128004148,12.833719947887158,21.722811112774558,2.3729155,1273.8381827371065,1081.931106865374,1
10.022883852864137,33.17938527181978,162.02965498418908,1.2794046868598579,61.14777773124914,0.31931320790483647,8.312097341740754,30.220811719105253,2.3679972,1394.5387127499139,1081.931106865374,1
10.549765034064633,17.896583573491608,141.95225316648418,2.4966417533184666,57.49777996948097,0.13860214173555227,14.594901473610594,27.768716415172875,2.3722067,1281.4815892761942,1081.931106865374,1
10.665006704614319,26.065931912891706,141.44395633026667,1.7328918187797282,56.331849906416174,0.06158981645221357,20.2812400470713,23.32532023006031,2.3721006,1292.2969576754497,1081.931106865374,1
10.103085122033736,19.6596356763239,147.69113555436127,2.176517291160611,61.87185258002514,0.2382939342429481,11.695700475650051,26.194153010081855,2.3722851,1277.11362215005,1081.931106865374,1
10.00686627851831,26.369437315725968,144.52750582966863,1.6072402826818721,57.3582938515097,0.0934071506525652,14.522108412311962,28.02619058552577,2.3722067,1239.1677483884855,1081.931106865374,1
10.83813492124632,9.896110480162342,149.84156068915416,4.638457621328687,65.18990476018529,0.2614826762906169,10.253815479492541,24.294797084031558,2.373078,1387.5144582949035,1081.931106865374,1
10.24281754888273,39.844490720029604,151.1635711237882,1.0887664550097393,65.79871677644581,0.10045188229367362,7.26952011454912,26.8313112267114,2.3724573,1328.505102919168,1081.931106865374,1
10.970995919538668,6.866765679337385,142.08809584332943,6.766707450433306,60.72337473895316,0.47249620725476543,7.935227101143002,30.868901952649082,2.3702242,1332.991054716967,1081.931106865374,1
10.687156466950537,9.455696884982338,143.9097691531982,4.786876257712642,64.25311863960187,0.21776636281065237,15.230711296432924,20.29840370115456,2.3722749,1314.4823956631183,1081.931106865374,1
10.735176794013277,33.406345323243755,140.36464481532656,1.3610178152577044,54.87867112136566,0.20708084150165307,16.478700840492536,28.435547196640147,2.3715754,1292.440212737265,1081.931106865374,1
10.091525199883595,32.272525159593705,142.51458637044323,1.3243642109129627,67.76423810144372,0.30300198063889283,4.023834824166593,27.908925093750785,2.367302,1235.842527122797,1081.931106865374,1
10.326205289160361,27.87540904063885,157.65132446714836,1.568928242632687,60.34180161789521,0.26439626405804273,8.595073317632416,30.798728800414334,2.3700619,1395.7688933992004,1081.931106865374,1
10.040856597944769,33.41291473767573,154.2032682156734,1.2727408314804007,68.89343995616062,0.3004959555340792,4.025218114610148,26.780845973695154,2.3677666,1329.9977406723253,1081.931106865374,1
10.651014356865222,3.4308106451267317,150.27354815626384,13.148548001820515,67.17212250896027,0.009247599395853099,10.76072099949212,22.057908892151755,2.3664818,1370.1974362879712,1081.931106865374,1
10.813282430678566,35.98949083206297,144.82765705982172,1.2725223506165408,72.46692003031731,0.09254852441941255,4.403169437345698,23.037362007917576,2.3676293,1345.6863942037603,1081.931106865374,1
10.142074513020209,39.43129027594426,142.86018073266433,1.089354880987445,58.732946421305265,0.39516346244389383,12.413563698020218,28.458326418230634,2.3720822,1243.7505313742336,1081.931106865374,1
10.130373929034086,23.665132886669745,149.60468164819895,1.8130096001012133,61.40162131929422,0.13663607226925742,15.551022050235874,22.91072055820065,2.3723314,1297.7724384290073,1081.931106865374,1
10.347820783241742,37.17007518471627,151.21932821596383,1.1790684919504897,59.80526443805783,0.26442715894050745,14.165950941712522,25.76435746128914,2.371422,1342.6634495055405,1081.931106865374,1
10.16441640271818,25.860911852208652,155.46430450420985,1.664647141824234,64.32682713569851,0.19800497663288036,9.866899117069018,25.60826877059959,2.3729148,1353.0093647433464,1081.931106865374,1
10.009405891915037,24.59654771742961,153.76634885095598,1.723525528142683,54.184189310741296,0.09772300654214457,14.319692041239488,31.398395641477066,2.3714511,1318.5312787039863,1081.931106865374,1
10.195682977037663,15.190425218600195,150.45956906471994,2.8426930462201425,66.72615420684723,0.44196615237692727,12.679788423012065,20.152091217763775,2.371767,1312.390032167008,1081.931106865374,1
10.436554930495676,7.042129413838136,147.5503486060089,6.276777535324733,59.87068096072264,0.2559644307457713,7.469407931056214,32.40394667747538,2.3701293,1316.9009292038602,1081.931106865374,1
10.32355995838799,32.57515603349057,153.70985109354075,1.3422288052890787,58.73724141849626,0.06631785506818288,14.057662412520118,27.13877831391544,2.3719544,1360.382428080159,1081.931106865374,1
10.186462620015288,13.901732353305317,149.66553397389097,3.1034020881523205,65.03885133957662,0.05727501287329438,13.697352349980337,21.20652129756974,2.3729155,1303.4456369329334,1081.931106865374,1
10.410814509572951,34.41626538070526,155.91014866661314,1.281163454679446,64.18965745080423,0.11143403139512174,6.124795568377478,29.574112949423146,2.3678226,1394.1268981168623,1081.931106865374,1
11.121210290212272,5.820164384163623,143.53481492718043,8.09282924231712,59.476528115140084,0.4004305075232729,7.247022073945702,32.87601930339093,2.3701293,1364.844333887031,1081.931106865374,1
10.265133827909123,38.73672933730769,151.57390239189468,1.1223420681603946,59.29472807146719,0.2791085355813076,12.887127090022707,27.539036302928796,2.3720822,1334.9969588287574,1081.931106865374,1
10.116742508370583,14.232498754496488,145.1555185571548,3.0105310932779856,60.01096953189584,0.15537217127176053,13.962306082595129,25.871352214237277,2.371794,1256.254221796361,1081.931106865374,1
10.8594322025811,25.917463504349087,140.18465223749942,1.7745906855761917,60.20377634341128,0.45980063192379,9.505347430003646,29.831075594661282,2.3689027,1305.8274755308253,1081.931106865374,1
11.095675610494048,35.51596595876985,141.30715280414674,1.3231640580746034,57.6936399834576,0.06277617080066965,7.236774546526302,35.00680929921541,2.370471,1345.5667263774844,1081.931106865374,1
10.004896768984022,37.720894662439214,161.02895838015718,1.1233477045691047,70.73816881236996,0.4275074619124809,6.635282155838015,22.199041569879558,2.368798,1383.8088972107414,1081.931106865374,1
11.163454859710203,4.2532568109023625,143.46999544686335,11.116308467138659,67.15658523066405,0.47382540374928733,12.426178091805353,19.943411273781326,2.371767,1368.1892893600518,1081.931106865374,1
10.114244473404902,25.970801604743354,146.2650670981865,1.649421560974547,59.848249949921176,0.20326995422444025,10.667569952611561,29.28091014324283,2.3694367,1268.8241640260617,1081.931106865374,1
11.146592936430476,21.12986410854925,141.20252523418077,2.2342358309994625,66.08049370739185,0.009986252193004573,3.3512554133419883,30.558264627073154,2.3624084,1352.8034092423886,1081.931106865374,1
10.137805602145974,6.817291211251803,147.97951454421514,6.298188987695328,61.93209176873085,0.22472751036160152,11.429225245258054,26.413955475649487,2.3722851,1281.7527097959098,1081.931106865374,1
11.354180067266364,15.24105874306206,143.90707532371442,3.155180546199861,58.91871545561579,0.06875194260799453,12.055893833274412,28.956638768501794,2.3723185,1397.3757715188285,1081.931106865374,1
10.477492719901647,14.826800420989038,140.72500431278684,2.992908923321788,53.83411357907237,0.2838076476369286,12.910218545944034,32.97186022734666,2.3701293,1262.3167824187647,1081.931106865374,1
10.00144630074404,33.83651857435072,152.21828988148894,1.2518742610125926,56.95996099388874,0.1393731599085873,14.688644657094555,28.212021189108107,2.3722067,1305.4583610110933,1081.931106865374,1
10.218084346888446,32.940447470759196,145.51608531816225,1.3137827762180279,62.92026793037868,0.03470103961959459,10.800232326916204,26.244798703085507,2.369187,1276.6099086524857,1081.931106865374,1
10.09474725792261,24.296270597815678,157.05118799174733,1.7597031407963146,58.77855398371975,0.36223550620352557,8.183541405540915,32.67566910453581,2.3701293,1358.7546710494507,1081.931106865374,1
10.175251601271158,10.529415029733004,159.41943474197305,4.092837363780438,54.755607921641456,0.17367512232232804,13.386119237021141,31.684597719015056,2.3695774,1388.073683291624,1081.931106865374,1
10.512040447536963,2.8821267472529835,148.4480397994237,15.44747576224943,62.564405769739274,0.38232342072890807,11.500303874238467,25.55296693529334,2.373543,1331.838315854245,1081.931106865374,1
11.071857176479632,18.46935257516401,147.32070476887338,2.538939650436347,59.237876725149505,0.1679777618454949,13.535362970376198,27.05878254262879,2.372627,1395.3379580529167,1081.931106865374,1
10.135733047026145,26.274413698349775,144.31922882921785,1.633825631466209,57.951307400669506,0.30888551613464577,8.952389545404118,32.78741753779175,2.3701293,1254.3423277373615,1081.931106865374,1
11.167460393559729,36.634115865951564,143.49159766595048,1.2910774068348458,59.34419912131459,0.483689999978205,15.317232369244493,24.85487850946272,2.3719666,1374.4027778593347,1081.931106865374,1
10.948614474617127,37.747989648022795,142.57262763128983,1.2284257496388344,61.37909232085959,0.30018002125965104,13.815200884359548,24.505526773521208,2.3725035,1338.8963131109003,1081.931106865374,1
10.707952584435471,6.844823722451862,147.39749317192653,6.6256386478069915,61.52904785515749,0.03058585616833242,4.802263978071472,33.638102310602704,2.3639154,1353.2264297030388,1081.931106865374,1
10.578404475429442,18.963398536219888,143.14416252659547,2.3625857023099024,67.27519286462899,0.2607961413103643,5.732953840270937,26.73105715378971,2.3704474,1296.8598945937076,1081.931106865374,1
10.927490329091487,15.568138445036748,142.19725943127384,2.972811147257051,51.13721696425431,0.18215222561655747,18.34706812673366,30.33356268339547,2.3691745,1330.8305767156949,1081.931106865374,1
10.79519180218663,18.547599446759758,140.75223348742495,2.4650528209816476,72.09550950292976,0.13400424900891203,4.0255777706349365,23.7449084774264,2.3664975,1303.4052273972154,1081.931106865374,1
10.442243179261682,38.76788449959799,141.48250361216427,1.140788869008979,58.85310528441137,0.2542960958508039,5.575952626272101,35.31664599346572,2.370301,1268.909413279617,1081.931106865374,1
10.729759054673544,18.926929192278905,149.99233779909505,2.401006784902409,53.1704315915013,0.24854304079494485,19.628748351420047,26.952277016283723,2.3717482,1377.3785031531113,1081.931106865374,1
10.653471592361088,25.099144219009922,145.67496571385698,1.7976941832731066,49.9599122017868,0.0555850089828974,16.900332350009,33.08417043922131,2.366474,1332.3651938412675,1081.931106865374,1
10.280169324436235,21.506988638025437,152.36116648936525,2.024436865662375,59.64441933656918,0.014489905196419442,13.42517065131321,26.91592010692119,2.3673816,1343.5096863261158,1081.931106865374,1
11.033120289137246,21.046446635148406,148.0482832109755,2.2202564770167386,59.38602010478815,0.2183536979868514,16.850219070039426,23.54540712718556,2.3719966,1398.1373727887205,1081.931106865374,1
10.999559556820254,26.349957454631202,146.88675332376627,1.7679865315881718,60.652680068400336,0.34413047196885077,14.597661337002208,24.405528122628603,2.3719666,1383.9282836631392,1081.931106865374,1
10.256967981623191,14.365116191717942,149.8526534882242,3.0240810848789756,58.18687888940076,0.2901259573720418,17.82271548719242,23.700279666034792,2.3719666,1314.69386988158,1081.931106865374,1
10.805519027956413,11.844625800331237,151.53558848252243,3.8637397203335326,59.5757195230225,0.10637041776339769,4.0314280983589725,36.286481960855134,2.3676608,1402.4998612956874,1081.931106865374,1
11.228799168055216,27.15598197694873,145.92267485292786,1.7512630220874827,60.124895772431216,0.13337448950533487,8.201654503433723,31.540075234629718,2.3698444,1404.8258943619292,1081.931106865374,1
10.17826921230901,30.994755404533866,145.15797387635115,1.3908147736637644,60.5795887569468,0.07175221283521813,15.534234310031605,23.814424720186373,2.3721006,1266.6530260185893,1081.931106865374,1
11.071626857321302,14.208200847535291,146.25169076747554,3.3003190625455177,55.017854390235506,0.25863370364102284,9.48339679100877,35.240115115114705,2.3713498,1385.2106303727367,1081.931106865374,1
10.620860470583704,28.603359025254694,143.64659432168605,1.5726288592782782,60.125340912383066,0.3461991050645969,8.429811488001617,31.098648494550712,2.3702242,1308.4095143976297,1081.931106865374,1
10.115916796749502,32.54650931603696,148.50425813134197,1.3163894931973354,59.10113071855876,0.3282274573589147,9.043482132200186,31.52715969188215,2.3686175,1289.9795967782848,1081.931106865374,1
10.354761854097392,27.598895115600563,150.22478494216,1.5890296255195042,64.15364392240758,0.11709502984255199,6.3412960879932845,29.387964959756587,2.3689094,1334.5101172808045,1081.931106865374,1
10.140164412599272,23.472842215281943,155.4987229560078,1.829628397565569,64.80612857775874,0.04015554639778185,14.79318667825514,20.360529197588342,2.3681378,1352.3886367037908,1081.931106865374,1
10.807037009194424,4.367524320324884,149.31157793684332,10.479845541153269,60.500583296704754,0.3139770481006894,12.352494414962095,26.832945240232466,2.372255,1378.1668967637008,1081.931106865374,1
10.015550653316154,29.768807794137086,161.94764141429454,1.4249412694095318,52.850494930725645,0.4031606270414733,16.351910150546175,30.39443429168671,2.3686404,1391.8503165498287,1081.931106865374,1
11.050144638980285,21.74130167610476,141.53587741644952,2.1526131823127956,54.93479833695223,0.3683084170762753,10.252381295362833,34.44451195060867,2.3713498,1339.3386950416395,1081.931106865374,1
10.830717851814615,3.887149664316644,143.53027294297107,11.8007485095765,53.78958416826518,0.2930162097398957,14.0161367882403,31.901262833754636,2.3690434,1329.4508626840882,1081.931106865374,1
10.799586466252995,23.510386185985208,147.2344313406877,1.9454986690438907,53.43678950436346,0.21566330946340317,7.470732381345324,38.876814804827795,2.3707025,1362.2871184256458,1081.931106865374,1
10.426227305465003,37.89769038231686,143.1266849851193,1.1651934123323608,53.78052191377818,0.08758176885997679,9.370725069534563,36.761171247827285,2.3702188,1281.5117041386861,1081.931106865374,1
10.85953078051144,36.00257855432342,141.05085227498913,1.2775003536402005,64.23931907300185,0.11742034230660177,11.850167824236715,23.793092760454822,2.3737395,1312.966287405859,1081.931106865374,1
10.795263872847787,33.32520230426508,141.88447737556348,1.3719681927712855,50.64629338352205,0.23742967395177073,15.789828048826529,33.32644889369965,2.3713799,1313.7447406287454,1081.931106865374,1
10.645014024896197,3.585453710659422,145.05234029195475,12.574354299395345,61.320690580624145,0.1117749076527539,16.523383787632127,22.044150724090986,2.3723314,1318.6352798029984,1081.931106865374,1
10.132316087676333,11.978791438223029,150.98147732551683,3.582443099171458,66.87977010050025,0.2308728698757641,13.276625798285746,19.612731231338245,2.371797,1308.1896828321533,1081.931106865374,1
10.478467320967004,28.05565437540066,142.43491275644635,1.581834107756922,66.1307009195256,0.3024817601629111,7.048439351192351,26.518377969119154,2.3711615,1279.4879246269736,1081.931106865374,1
10.212881085120214,4.7758402012484265,141.34997843416545,9.05695194171941,64.18020687733303,0.3531195775880472,13.647965794446163,21.81870775063276,2.3734398,1232.4866737806271,1081.931106865374,1
10.026884202861408,10.593012486042147,161.98044918250628,4.0089449284293215,52.68986569893147,0.03580184280660518,12.546355683449672,34.72797677481227,2.3664546,1391.6480114741094,1081.931106865374,1
10.820029672388783,22.863499006099396,148.20984602620632,2.0043304837990736,62.46010457073738,0.10201369916124652,10.061576490311694,27.376305239789673,2.3741493,1371.771925442401,1081.931106865374,1
10.947239321398918,6.56182483240995,143.66506697063605,7.065836026800353,67.96502579921915,0.2320193588365403,5.434597195315277,26.368357646629054,2.3699682,1344.9483177048667,1081.931106865374,1
10.398134136166483,19.064547160779185,140.73354450703025,2.3100027485578667,56.933966784908925,0.3627717515271668,12.117558259303305,30.585703204260607,2.3686404,1254.3741373943878,1081.931106865374,1
10.201900219207241,8.042514310141781,154.07927070772243,5.372455219973237,61.37723852499515,0.21828523646470557,5.18674332614343,33.21773291239672,2.3679965,1345.611134595569,1081.931106865374,1
11.060749729464925,8.334726173350667,141.390387014219,5.620523973031328,69.20866367846774,0.44170771610514126,5.868665728554231,24.48096287687288,2.3674972,1339.087668100439,1081.931106865374,1
10.877273958215193,36.726853504653974,142.54686454369002,1.2543534230458,64.63226445656954,0.3891666343235731,10.836548548207805,24.14202036089908,2.373078,1329.477699725152,1081.931106865374,1
10.454931821134384,26.886631162159276,150.66270122225504,1.6469044029871456,61.13934306356793,0.3828635270036488,13.111050515909827,25.366742893518605,2.3725035,1349.1234660450364,1081.931106865374,1
10.065906472977073,8.9755540188143,144.31017939823732,4.749798662502739,63.56121865874728,0.24203703201701943,3.906813698674947,32.289930610560766,2.3669665,1244.3042601449679,1081.931106865374,1
11.276624541105946,32.41225693196466,142.78501020065724,1.473511137657316,55.23824958227899,0.15397013066524062,10.728106358858344,33.87967392819741,2.3707566,1380.9404438600552,1081.931106865374,1
10.331194666104949,39.283593273353866,151.67701770573493,1.1138402664223819,61.261781881176454,0.30444332107996874,12.073718533766414,26.360056263977174,2.372255,1344.451987002464,1081.931106865374,1
10.623999173831491,17.96688545940591,142.36813638243828,2.5043717960176477,66.24783686905631,0.043968665141414766,5.6656323004561155,28.042562165346162,2.3676364,1296.7530667281806,1081.931106865374,1
10.359195146308776,36.014841047334784,153.65481133757285,1.218226625214173,59.55740734611949,0.4517517957894206,5.875905453099887,34.11493540499119,2.3704226,1366.0483436060763,1081.931106865374,1
10.413570731211747,28.33751004673433,145.16132911918473,1.5564012077583853,64.22493062993388,0.49703777317652414,7.314787218277439,27.963244378612156,2.371623,1295.6384218029377,1081.931106865374,1
11.165159731939013,37.19424413162018,141.14496994951807,1.2713723975121758,53.16952293407125,0.17121014256798733,17.099749944736462,29.559516978624313,2.3692417,1353.3978531995829,1081.931106865374,1
11.541238873571269,14.66653107844251,140.20248968041372,3.3327949772283,57.398465075568524,0.06032185531831579,13.613837267883076,28.927375801230085,2.3723185,1383.7579920369794,1081.931106865374,1
10.923192473473474,26.60562827400095,148.27735355194739,1.7388400812183422,53.84996498175854,0.1839237846431761,12.336571202644313,33.62954003095397,2.3713799,1387.7062647683497,1081.931106865374,1
10.021805324524204,29.61448780784266,149.9306859706331,1.4332610921577633,65.86511777271555,0.027576907645448453,12.510432900761137,21.596872418877865,2.3686745,1289.7118175900882,1081.931106865374,1
10.646903862035602,28.189065900529492,151.49441049384907,1.599654612790349,68.49883635117276,0.21930479288948537,5.4849999521661985,25.796858903771568,2.3693538,1383.4247680639587,1081.931106865374,1
10.762006234122595,11.08104672676648,142.64206154923372,4.113353442266461,53.33659608032805,0.18111263924501472,16.229869902880406,30.252421377546533,2.3685312,1314.3851537716703,1081.931106865374,1
10.190951583392383,32.45646554542594,148.88472325068403,1.3298329491225354,55.76864033600295,0.28567639412231444,15.733156876158704,28.212526393716026,2.3715453,1301.2037713873676,1081.931106865374,1
10.964112998635972,8.533637693182094,149.1080166171028,5.4415531755514515,65.05928556152914,0.26941091632607106,13.728649256908984,20.94265426523581,2.3727815,1396.6968016970368,1081.931106865374,1
10.469821172302277,8.398638890635134,141.7340495757745,5.279756946487208,57.28395525549143,0.013120381277798564,11.940781297599935,30.762143065630845,2.3659267,1271.554567263281,1081.931106865374,1
10.281388330832385,10.095233406106015,155.03270526383048,4.313392446427428,65.5614575877297,0.37725250899308216,14.640869202398031,19.42042070087918,2.3722448,1362.3832406648378,1081.931106865374,1
11.07662876480974,38.14908108410946,147.75832294095895,1.2297224288975037,71.51332747957512,0.3638282757250211,7.728770032543199,20.394074212156642,2.3691757,1405.5328116821681,1081.931106865374,1
11.318843327818465,6.338029859930604,143.81294024928667,7.563648582337714,65.3967194460866,0.4488718314714643,13.350400029367995,20.804008693073943,2.3727815,1390.3059458005719,1081.931106865374,1
10.866271085280715,3.51720919362949,147.95610992254356,13.084764503517265,58.51525630343993,0.1149427033459929,3.1554241232252545,38.214376869988826,2.3672247,1375.912200276012,1081.931106865374,1
10.366656294755025,24.8617420404886,144.68215395947257,1.7660000796944133,56.93871771904252,0.41494757074135846,6.901336134470543,35.74499857574557,2.3707154,1285.4679746213108,1081.931106865374,1
10.280441084893923,31.876523018208964,157.88394825626673,1.3659172184116957,72.8176312322635,0.4058559077999618,5.147880823402461,21.628632036534075,2.3673954,1393.9057362570084,1081.931106865374,1
11.277548551902573,23.138776609120338,142.8408918399154,2.0642290580101634,65.92105232142768,0.35383500691859093,9.56847953417395,24.15663313747978,2.373078,1378.6324672194949,1081.931106865374,1
