MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in
5404.0,93.0,39.6,3.6,2.35,0.013076999999999998,268.923,6.638058000000001,63.96565963,31.538061,0.056365764,4.439913604,8.5
5404.2,93.2,39.7,4.5,2.35,0.01334475,268.78,6.5274237,63.96565963,31.538061,0.056365764,4.439913604,8.5
5404.4,93.4,39.8,3.7,2.35,0.0131805,268.78,6.7118142,63.96565963,31.538061,0.056365764,4.439913604,8.5
5404.6,93.6,39.8,3.5,2.35,0.01308825,267.78,6.72656544,63.96565963,31.538061,0.056365764,4.439913604,8.5
5404.8,93.8,40.0,6.4,2.35,0.013805999999999999,268.78,6.505296840000001,63.96565963,31.538061,0.056365764,4.439913604,8.5
5405.0,94.0,40.0,5.5,2.35,0.01290825,268.78,6.68231172,65.12951444,30.58578562,0.041346715,4.243353227,8.5
5405.2,94.2,40.1,3.2,2.35,0.012836249999999999,267.923,6.741316680000001,65.12951444,30.58578562,0.041346715,4.243353227,8.5
5405.4,94.4,40.2,3.7,2.35,0.01267425,268.78,6.66018486,65.12951444,30.58578562,0.041346715,4.243353227,8.5
5405.6,94.6,40.2,4.5,2.35,0.012730499999999999,268.78,6.6306823800000005,65.12951444,30.58578562,0.041346715,4.243353227,8.5
5405.8,94.8,40.3,4.7,2.35,0.01325475,268.78,6.40941378,65.12951444,30.58578562,0.041346715,4.243353227,8.5
5406.0,95.0,40.4,5.6,2.35,0.01343475,268.923,6.53479932,62.22917034,30.61062539,0.083610712,7.076593562,8.5
5406.2,95.2,40.5,5.1,2.35,0.013266,268.78,6.608555520000001,62.22917034,30.61062539,0.083610712,7.076593562,8.5
5406.4,95.4,40.6,4.0,2.35,0.01352475,268.78,6.47579436,62.22917034,30.61062539,0.083610712,7.076593562,8.5
5406.6,95.6,40.6,5.7,2.35,0.014480999999999999,268.78,6.69706296,62.22917034,30.61062539,0.083610712,7.076593562,8.5
5407.0,96.0,41.0,6.9,2.34,0.0097605,268.78,6.564301800000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5
5407.2,96.2,41.1,6.0,2.34,0.00987075,268.923,6.379911300000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5
5407.4,96.4,41.2,7.4,2.34,0.00963,268.923,6.4831699799999996,61.8468386,31.5384036,0.17177565,6.442982146,8.5
5407.6,96.6,41.3,7.0,2.34,0.0098955,268.923,6.44629188,61.8468386,31.5384036,0.17177565,6.442982146,8.5
5407.8,96.8,41.4,5.3,2.34,0.008973,268.78,6.638058000000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5
5408.0,97.0,41.5,4.3,2.34,0.00878175,267.78,6.579053040000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5
5408.2,97.2,41.5,3.6,2.34,0.0097515,268.923,6.65280924,54.35550845,39.15123528,0.109696216,6.383560048,8.5
5408.4,97.4,41.6,5.5,2.34,0.010246499999999999,267.78,6.733941060000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5
5408.6,97.6,41.7,4.3,2.34,0.00996525,268.78,6.5200480800000005,54.35550845,39.15123528,0.109696216,6.383560048,8.5
5408.8,97.8,41.8,5.4,2.34,0.010754999999999999,268.78,6.69706296,54.35550845,39.15123528,0.109696216,6.383560048,8.5
5409.0,98.0,41.9,4.3,2.34,0.01070325,267.78,6.7560679200000004,70.01931097,25.17338277,0.169485955,4.637820301,8.5
5409.2,98.2,42.0,6.2,2.34,0.011178,268.923,6.549550560000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5
5409.4,98.4,42.1,5.7,2.34,0.010745999999999999,268.78,6.54217494,70.01931097,25.17338277,0.169485955,4.637820301,8.5
5409.6,98.6,42.2,6.4,2.34,0.01161675,268.78,6.64543362,70.01931097,25.17338277,0.169485955,4.637820301,8.5
5409.8,98.8,42.2,4.3,2.34,0.011439000000000001,268.923,6.623306760000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5
5410.0,99.0,42.4,8.4,2.34,0.01112625,267.78,6.623306760000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5
5410.2,99.2,42.4,3.5,2.34,0.009256499999999999,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5
5410.4,99.4,42.5,6.1,2.34,0.0111285,267.923,6.689687340000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5
5410.6,99.6,42.7,7.1,2.33,0.00894825,268.78,6.579053040000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5
5410.8,99.8,42.7,2.5,2.34,0.00781875,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5
5411.0,100.0,42.7,2.8,2.34,0.011533499999999999,267.78,6.69706296,69.13326703,27.10976241,0.086188486,3.670782083,8.5
5411.2,100.2,42.9,8.1,2.34,0.01167975,268.923,6.564301800000001,69.13326703,27.10976241,0.086188486,3.670782083,8.5
5411.4,100.4,43.0,6.9,2.34,0.01044675,268.78,6.46841874,69.13326703,27.10976241,0.086188486,3.670782083,8.5
5411.6,100.6,43.1,4.0,2.34,0.0103545,268.78,6.57167742,69.13326703,27.10976241,0.086188486,3.670782083,8.5
5411.8,100.8,43.2,7.4,2.33,0.01041075,268.923,6.54217494,69.13326703,27.10976241,0.086188486,3.670782083,8.5
5412.0,101.0,43.3,5.3,2.33,0.01108575,268.78,6.47579436,70.61463721,24.80110653,0.170641301,4.413614963,8.5
5412.2,101.2,43.4,7.3,2.33,0.010881,268.78,6.40203816,70.61463721,24.80110653,0.170641301,4.413614963,8.5
5412.4,101.4,43.5,6.1,2.33,0.011459249999999999,268.78,6.424165020000001,70.61463721,24.80110653,0.170641301,4.413614963,8.5
5412.6,101.6,43.6,7.0,2.33,0.01166625,268.78,6.53479932,70.61463721,24.80110653,0.170641301,4.413614963,8.5
5412.8,101.8,43.7,4.7,2.33,0.01025325,268.78,6.64543362,70.61463721,24.80110653,0.170641301,4.413614963,8.5
5413.0,102.0,43.8,4.7,2.33,0.0109305,268.78,6.505296840000001,64.28918046,31.58244204,0.122485463,4.005892038,8.5
5413.2,102.2,43.9,6.8,2.33,0.01179675,268.78,6.46841874,64.28918046,31.58244204,0.122485463,4.005892038,8.5
5413.4,102.4,44.0,5.7,2.33,0.0029565,268.78,6.0480084,64.28918046,31.58244204,0.122485463,4.005892038,8.5
5413.6,102.6,44.1,5.4,2.33,0.005778,268.923,6.5200480800000005,64.28918046,31.58244204,0.122485463,4.005892038,8.5
5413.8,102.8,44.2,5.9,2.33,0.007436249999999999,268.78,6.51267246,64.28918046,31.58244204,0.122485463,4.005892038,8.5
5414.0,103.0,44.3,6.2,2.33,0.014874749999999999,268.78,6.365160060000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5
5414.2,103.2,44.4,6.2,2.33,0.01420875,268.923,6.44629188,64.87749453,30.58810349,0.017829108,4.516572862,8.5
5414.4,103.4,44.5,4.9,2.33,0.014154749999999999,268.78,6.38728692,64.87749453,30.58810349,0.017829108,4.516572862,8.5
5414.6,103.6,44.6,6.6,2.32,0.014013,268.78,6.2471501400000005,64.87749453,30.58810349,0.017829108,4.516572862,8.5
5414.8,103.8,44.7,5.8,2.32,0.013949999999999999,268.923,6.431540640000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5
5415.0,104.0,44.8,6.0,2.32,0.014013,268.78,6.3430332,64.92706517,29.18259476,0.228698766,5.6616413,8.5
5415.2,104.2,44.9,6.1,2.32,0.0142515,268.923,6.306155100000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5
5415.4,104.4,45.0,7.3,2.32,0.0139905,268.78,6.379911300000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5
5415.6,104.6,45.1,4.8,2.32,0.01388475,268.78,6.5938042800000005,64.92706517,29.18259476,0.228698766,5.6616413,8.5
5415.8,104.8,45.1,4.3,2.32,0.0136845,268.923,6.54217494,64.92706517,29.18259476,0.228698766,5.6616413,8.5
5416.0,105.0,45.2,5.3,2.32,0.014492249999999998,272.923,6.564301800000001,64.67442671,30.65942569,0.217686401,4.448461201,8.5
5416.2,105.2,45.3,4.8,2.32,0.01375425,273.78,6.7118142,64.67442671,30.65942569,0.217686401,4.448461201,8.5
5416.4,105.4,45.4,3.3,2.32,0.013392000000000001,273.78,6.69706296,64.67442671,30.65942569,0.217686401,4.448461201,8.5
5416.6,105.6,45.4,4.8,2.32,0.01432575,273.78,6.77081916,64.67442671,30.65942569,0.217686401,4.448461201,8.5
5416.8,105.8,45.5,4.5,2.32,0.0132255,273.78,6.623306760000001,64.67442671,30.65942569,0.217686401,4.448461201,8.5
5417.0,106.0,45.6,4.4,2.33,0.0135585,273.923,6.689687340000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5
5417.2,106.2,45.7,5.3,2.33,0.014177249999999999,273.78,6.615931140000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5
5417.4,106.4,45.8,4.7,2.33,0.0136485,273.923,6.608555520000001,67.66662803,27.48637089,0.014390775,4.832610301,8.5
5417.6,106.6,45.9,5.8,2.32,0.013790249999999999,273.78,6.72656544,67.66662803,27.48637089,0.014390775,4.832610301,8.5
5417.8,106.8,45.9,3.7,2.33,0.01255725,273.78,6.68231172,67.66662803,27.48637089,0.014390775,4.832610301,8.5
5418.0,107.0,46.0,4.5,2.33,0.01268775,273.78,6.7118142,64.68767941,29.71068978,0.082651851,5.518978961,8.5
5418.2,107.2,46.1,4.4,2.33,0.012726,273.78,6.57167742,64.68767941,29.71068978,0.082651851,5.518978961,8.5
5418.4,107.4,46.2,5.8,2.33,0.013887,273.78,6.58642866,64.68767941,29.71068978,0.082651851,5.518978961,8.5
5418.6,107.6,46.2,4.4,2.33,0.01391625,273.78,6.689687340000001,64.68767941,29.71068978,0.082651851,5.518978961,8.5
5418.8,107.8,46.3,5.2,2.33,0.012948749999999998,273.78,6.71918982,64.68767941,29.71068978,0.082651851,5.518978961,8.5
5419.0,108.0,46.4,4.4,2.33,0.01305675,273.78,6.57167742,68.38098437,26.37293015,0.121815671,5.12426981,8.5
5419.2,108.2,46.5,5.0,2.33,0.013815,273.78,6.638058000000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5
5419.4,108.4,46.5,4.3,2.33,0.013358249999999999,273.78,6.733941060000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5
5419.6,108.6,46.6,4.4,2.33,0.0135135,273.78,6.66018486,68.38098437,26.37293015,0.121815671,5.12426981,8.5
5419.8,108.8,46.7,4.6,2.33,0.01316475,273.78,6.733941060000001,68.38098437,26.37293015,0.121815671,5.12426981,8.5
5420.0,109.0,46.8,4.4,2.33,0.01337175,273.78,6.5938042800000005,68.46130979,25.71299646,0.08789008,5.737803675,8.5
5420.2,109.2,46.8,4.6,2.33,0.01321875,273.78,6.800321640000001,68.46130979,25.71299646,0.08789008,5.737803675,8.5
5420.4,109.4,46.9,3.4,2.33,0.013085999999999999,274.209,6.77819478,68.46130979,25.71299646,0.08789008,5.737803675,8.5
5420.6,109.6,47.0,4.5,2.33,0.0134775,278.07,6.71918982,68.46130979,25.71299646,0.08789008,5.737803675,8.5
5420.8,109.8,47.1,4.6,2.33,0.013076999999999998,277.927,6.71918982,68.46130979,25.71299646,0.08789008,5.737803675,8.5
5421.0,110.0,47.1,5.5,2.33,0.013155749999999999,278.07,6.53479932,67.95148476,27.60608488,0.159706229,4.282724135,8.5
5421.2,110.2,47.2,4.7,2.33,0.0122715,278.07,6.689687340000001,67.95148476,27.60608488,0.159706229,4.282724135,8.5
5421.4,110.4,47.3,4.7,2.33,0.0122175,278.07,6.608555520000001,67.95148476,27.60608488,0.159706229,4.282724135,8.5
5421.6,110.6,47.4,4.3,2.33,0.01139625,278.07,6.58642866,67.95148476,27.60608488,0.159706229,4.282724135,8.5
5421.8,110.8,47.4,3.0,2.34,0.011232,278.07,6.68231172,67.95148476,27.60608488,0.159706229,4.282724135,8.5
5422.0,111.0,47.5,5.2,2.34,0.011484,278.07,6.54217494,66.38553911,28.89296518,0.212597394,4.508898314,8.5
5422.2,111.2,47.6,5.9,2.34,0.011474999999999999,278.07,6.40941378,66.38553911,28.89296518,0.212597394,4.508898314,8.5
5422.4,111.4,47.7,4.4,2.34,0.011628,278.07,6.47579436,66.38553911,28.89296518,0.212597394,4.508898314,8.5
5422.6,111.6,47.8,5.7,2.34,0.0115605,278.07,6.57167742,66.38553911,28.89296518,0.212597394,4.508898314,8.5
5422.8,111.8,47.8,3.0,2.34,0.0101745,278.07,6.6306823800000005,66.38553911,28.89296518,0.212597394,4.508898314,8.5
5423.0,112.0,47.9,3.0,2.34,0.01154475,277.927,6.65280924,66.67902086,28.38751909,0.249234718,4.684225329,8.5
5423.2,112.2,48.0,5.9,2.34,0.01192275,278.07,6.5938042800000005,66.67902086,28.38751909,0.249234718,4.684225329,8.5
5423.4,112.4,48.0,4.1,2.34,0.011061,277.927,6.5274237,66.67902086,28.38751909,0.249234718,4.684225329,8.5
5423.6,112.6,48.2,6.8,2.34,0.011745,278.07,6.497921220000001,66.67902086,28.38751909,0.249234718,4.684225329,8.5
5423.8,112.8,48.3,7.7,2.34,0.011661749999999999,278.07,6.372535680000001,66.67902086,28.38751909,0.249234718,4.684225329,8.5
5424.0,113.0,48.4,4.5,2.34,0.0123885,278.07,6.40941378,65.63454461,29.96055758,0.160184432,4.244713378,8.5
5424.2,113.2,48.4,4.4,2.34,0.0121275,278.07,6.68231172,65.63454461,29.96055758,0.160184432,4.244713378,8.5
5424.4,113.4,48.5,4.0,2.34,0.01264725,278.07,6.68231172,65.63454461,29.96055758,0.160184432,4.244713378,8.5
5424.6,113.6,48.6,4.2,2.34,0.01193175,277.927,6.58642866,65.63454461,29.96055758,0.160184432,4.244713378,8.5
5424.8,113.8,48.6,3.9,2.34,0.012114,278.07,6.490545600000001,65.63454461,29.96055758,0.160184432,4.244713378,8.5
5425.0,114.0,48.7,5.2,2.34,0.01203525,278.07,6.40941378,64.71490361,31.28565479,0.128505586,3.870936008,8.5
5425.2,114.2,48.8,5.6,2.34,0.012323250000000001,277.927,6.424165020000001,64.71490361,31.28565479,0.128505586,3.870936008,8.5
5425.4,114.4,48.9,5.6,2.34,0.013158,278.07,6.4831699799999996,64.71490361,31.28565479,0.128505586,3.870936008,8.5
5425.6,114.6,49.0,7.0,2.34,0.013277249999999999,278.07,6.40203816,64.71490361,31.28565479,0.128505586,3.870936008,8.5
5426.0,115.0,49.3,4.6,2.33,0.0122805,281.359,6.7118142,62.17394164,34.65322498,0.111120942,3.061712431,8.5
5426.2,115.2,49.4,4.0,2.33,0.01120275,280.216,6.689687340000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5
5426.4,115.4,49.5,3.0,2.33,0.011996999999999999,280.502,6.733941060000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5
5426.6,115.6,49.5,4.7,2.33,0.01202175,281.073,6.564301800000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5
5426.8,115.8,49.6,4.5,2.33,0.0125685,281.216,6.615931140000001,62.17394164,34.65322498,0.111120942,3.061712431,8.5
5427.0,116.0,49.7,5.3,2.33,0.012519,281.359,6.549550560000001,66.28846862,30.74329458,0.148314718,2.819922082,8.5
5427.2,116.2,49.8,4.3,2.33,0.01275525,281.073,6.6306823800000005,66.28846862,30.74329458,0.148314718,2.819922082,8.5
5427.4,116.4,49.8,4.4,2.34,0.013059,281.502,6.66018486,66.28846862,30.74329458,0.148314718,2.819922082,8.5
5427.6,116.6,49.9,4.5,2.34,0.01336275,281.073,6.608555520000001,66.28846862,30.74329458,0.148314718,2.819922082,8.5
5427.8,116.8,50.0,5.4,2.34,0.0134595,281.216,6.64543362,66.28846862,30.74329458,0.148314718,2.819922082,8.5
5428.0,117.0,50.1,5.5,2.34,0.01343025,281.216,6.54217494,65.22998825,30.32701519,0.222309525,4.220687027,8.5
5428.2,117.2,50.2,5.2,2.34,0.01239975,280.216,6.689687340000001,65.22998825,30.32701519,0.222309525,4.220687027,8.5
5428.4,117.4,50.2,3.6,2.34,0.011718,281.216,6.7118142,65.22998825,30.32701519,0.222309525,4.220687027,8.5
5428.6,117.6,50.3,3.8,2.34,0.01250775,281.645,6.65280924,65.22998825,30.32701519,0.222309525,4.220687027,8.5
5428.8,117.8,50.4,4.3,2.34,0.013018499999999999,285.363,6.6011799,65.22998825,30.32701519,0.222309525,4.220687027,8.5
5429.0,118.0,50.5,4.5,2.34,0.0132345,285.363,6.674936100000001,64.75718421,31.41030526,0.174877947,3.657632578,8.5
5429.2,118.2,50.5,4.0,2.34,0.01361025,285.363,6.66756048,64.75718421,31.41030526,0.174877947,3.657632578,8.5
5429.4,118.4,50.6,4.5,2.34,0.0128115,284.363,6.71918982,64.75718421,31.41030526,0.174877947,3.657632578,8.5
5429.6,118.6,50.7,3.4,2.34,0.013365,285.363,6.68231172,64.75718421,31.41030526,0.174877947,3.657632578,8.5
5429.8,118.8,50.7,3.4,2.34,0.014076,285.363,6.608555520000001,64.75718421,31.41030526,0.174877947,3.657632578,8.5
5430.0,119.0,50.8,4.7,2.34,0.0143325,285.363,6.5569261800000005,63.89494794,31.64444878,0.12235756,4.338245723,8.5
5430.2,119.2,50.9,4.3,2.34,0.014485499999999998,285.363,6.57167742,63.89494794,31.64444878,0.12235756,4.338245723,8.5
5430.4,119.4,51.0,6.2,2.34,0.014737499999999999,285.363,6.453667500000001,63.89494794,31.64444878,0.12235756,4.338245723,8.5
5430.6,119.6,51.1,5.0,2.34,0.014487749999999999,285.363,6.490545600000001,63.89494794,31.64444878,0.12235756,4.338245723,8.5
5430.8,119.8,51.1,4.1,2.34,0.01443825,285.363,6.623306760000001,63.89494794,31.64444878,0.12235756,4.338245723,8.5
5431.0,120.0,51.2,4.5,2.34,0.014480999999999999,285.363,6.615931140000001,64.54366075,31.67846505,0.156478402,3.621395798,8.5
5431.2,120.2,51.3,4.3,2.34,0.01386,285.363,6.549550560000001,64.54366075,31.67846505,0.156478402,3.621395798,8.5
5431.4,120.4,51.3,3.5,2.35,0.014017499999999999,285.363,6.53479932,64.54366075,31.67846505,0.156478402,3.621395798,8.5
5431.6,120.6,51.4,5.4,2.35,0.014544,285.363,6.53479932,64.54366075,31.67846505,0.156478402,3.621395798,8.5
5431.8,120.8,51.5,3.3,2.35,0.01395225,285.363,6.615931140000001,64.54366075,31.67846505,0.156478402,3.621395798,8.5
5432.0,121.0,51.5,4.4,2.35,0.014917499999999998,285.363,6.5200480800000005,64.30383444,31.40367344,0.168061896,4.124430226,8.5
5432.2,121.2,51.6,4.9,2.35,0.01461375,285.363,6.51267246,64.30383444,31.40367344,0.168061896,4.124430226,8.5
5432.4,121.4,51.7,5.8,2.35,0.01535175,285.363,6.394662540000001,64.30383444,31.40367344,0.168061896,4.124430226,8.5
5432.6,121.6,51.8,4.3,2.35,0.014451750000000001,285.363,6.4831699799999996,64.30383444,31.40367344,0.168061896,4.124430226,8.5
5432.8,121.8,51.9,5.1,2.35,0.0150435,285.363,6.394662540000001,64.30383444,31.40367344,0.168061896,4.124430226,8.5
5433.0,122.0,52.0,6.2,2.35,0.015347249999999998,285.363,6.47579436,57.29473647,38.63250943,0.186330521,3.886423577,8.5
5433.2,122.2,52.1,4.7,2.35,0.01516275,285.363,6.5938042800000005,57.29473647,38.63250943,0.186330521,3.886423577,8.5
5433.4,122.4,52.1,4.4,2.35,0.014928749999999998,285.363,6.47579436,57.29473647,38.63250943,0.186330521,3.886423577,8.5
5433.6,122.6,52.2,5.8,2.35,0.014660999999999999,285.363,6.365160060000001,57.29473647,38.63250943,0.186330521,3.886423577,8.5
5433.8,122.8,52.3,6.0,2.35,0.01474425,285.363,6.33565758,57.29473647,38.63250943,0.186330521,3.886423577,8.5
5434.0,123.0,52.4,5.5,2.35,0.014624999999999999,285.363,6.424165020000001,61.36648427,35.40997442,0.051093491,3.172447827,8.5
5434.2,123.2,52.5,4.5,2.35,0.0145755,285.363,6.51267246,61.36648427,35.40997442,0.051093491,3.172447827,8.5
5434.4,123.4,52.6,4.1,2.35,0.01475775,285.363,6.497921220000001,61.36648427,35.40997442,0.051093491,3.172447827,8.5
5434.6,123.6,52.7,5.3,2.35,0.014463,285.363,6.394662540000001,61.36648427,35.40997442,0.051093491,3.172447827,8.5
5434.8,123.8,52.7,2.7,2.35,0.014447249999999998,285.363,6.58642866,61.36648427,35.40997442,0.051093491,3.172447827,8.5
5435.0,124.0,52.8,4.0,2.35,0.014553000000000002,285.363,6.58642866,60.55898793,34.03957635,0.059606063,5.34182966,8.5
5435.2,124.2,52.9,6.0,2.35,0.014766749999999999,285.363,6.5200480800000005,60.55898793,34.03957635,0.059606063,5.34182966,8.5
5435.4,124.4,53.0,5.9,2.35,0.006561,225.75,4.543381920000001,60.55898793,34.03957635,0.059606063,5.34182966,8.5
5435.6,124.67,53.0,5.0,2.35,0.01208925,284.363,6.2840282400000005,60.55898793,34.03957635,0.059606063,5.34182966,8.5
5435.8,124.8,53.0,3.6,2.35,0.012998250000000001,284.363,6.46841874,60.55898793,34.03957635,0.059606063,5.34182966,8.5
5436.0,125.0,53.1,5.2,2.35,0.0126135,284.506,6.372535680000001,56.53588997,37.93738724,0.1511937,5.375529095,8.5
5436.2,125.2,53.2,5.3,2.35,0.01280925,285.363,6.372535680000001,56.53588997,37.93738724,0.1511937,5.375529095,8.5
5436.4,125.4,53.3,6.4,2.35,0.01319175,285.506,6.313530720000001,56.53588997,37.93738724,0.1511937,5.375529095,8.5
5436.6,125.6,53.4,5.1,2.35,0.01283175,285.506,6.365160060000001,56.53588997,37.93738724,0.1511937,5.375529095,8.5
5436.8,125.8,53.5,7.3,2.35,0.0128025,285.363,6.3430332,56.53588997,37.93738724,0.1511937,5.375529095,8.5
5437.0,126.0,53.6,5.3,2.35,0.012932999999999998,285.506,6.431540640000001,55.14318186,41.1214613,0.121238175,3.614118666,8.5
5437.2,126.2,53.7,7.7,2.35,0.013167,285.363,6.4167894,55.14318186,41.1214613,0.121238175,3.614118666,8.5
5437.4,126.4,53.8,4.3,2.35,0.01246725,285.506,6.35040882,55.14318186,41.1214613,0.121238175,3.614118666,8.5
5437.8,126.8,54.0,5.4,2.35,0.01316475,285.363,6.394662540000001,55.14318186,41.1214613,0.121238175,3.614118666,8.5
5438.0,127.0,54.1,5.8,2.35,0.01311525,285.363,6.46841874,63.79472153,32.43247017,0.135549052,3.637259246,8.5
5438.2,127.2,54.2,6.3,2.35,0.01361925,284.363,6.306155100000001,63.79472153,32.43247017,0.135549052,3.637259246,8.5
5438.4,127.4,54.3,6.1,2.34,0.01356525,280.506,6.22502328,63.79472153,32.43247017,0.135549052,3.637259246,8.5
5438.6,127.6,54.5,8.3,2.34,0.01370925,280.363,6.269277000000001,63.79472153,32.43247017,0.135549052,3.637259246,8.5
5438.8,127.8,54.6,4.8,2.34,0.0129195,280.363,6.490545600000001,63.79472153,32.43247017,0.135549052,3.637259246,8.5
5439.0,128.0,54.6,4.9,2.34,0.0128925,280.506,6.3209063400000005,63.82860922,31.42215163,0.166379963,4.582859191,8.5
5439.2,128.2,54.8,7.9,2.34,0.012683249999999998,280.363,6.158642700000001,63.82860922,31.42215163,0.166379963,4.582859191,8.5
5439.4,128.4,54.8,4.2,2.34,0.0130725,280.363,6.372535680000001,63.82860922,31.42215163,0.166379963,4.582859191,8.5
5439.6,128.6,54.9,5.7,2.34,0.013005,280.363,6.180769560000001,63.82860922,31.42215163,0.166379963,4.582859191,8.5
5439.8,128.8,55.0,6.7,2.34,0.01287,280.363,6.27665262,63.82860922,31.42215163,0.166379963,4.582859191,8.5
5440.0,129.0,55.1,4.9,2.34,0.01274175,280.363,6.27665262,63.03720908,32.97712008,0.20821344,3.777457406,8.5
5440.2,129.2,55.2,5.7,2.34,0.013185,280.363,6.2471501400000005,63.03720908,32.97712008,0.20821344,3.777457406,8.5
5440.4,129.4,55.3,7.1,2.34,0.01356075,280.506,6.11438898,63.03720908,32.97712008,0.20821344,3.777457406,8.5
5440.6,129.6,55.4,5.2,2.34,0.009234,276.645,5.723481120000001,63.03720908,32.97712008,0.20821344,3.777457406,8.5
5440.8,129.8,55.5,5.5,2.34,0.0163395,280.363,6.3430332,63.03720908,32.97712008,0.20821344,3.777457406,8.5
5441.0,130.0,55.6,6.4,2.34,0.015957,280.506,6.47579436,65.47067945,30.76074122,0.033043765,3.735535567,8.5
5441.2,130.2,55.7,4.8,2.34,0.016389,280.363,6.57167742,65.47067945,30.76074122,0.033043765,3.735535567,8.5
5441.4,130.4,55.8,6.3,2.34,0.01415925,280.363,6.35040882,65.47067945,30.76074122,0.033043765,3.735535567,8.5
5441.6,130.6,55.9,5.1,2.34,0.01369575,280.506,6.490545600000001,65.47067945,30.76074122,0.033043765,3.735535567,8.5
5441.8,130.8,56.0,4.6,2.34,0.013851,280.363,6.46104312,65.47067945,30.76074122,0.033043765,3.735535567,8.5
5442.0,131.0,56.1,6.5,2.34,0.0142695,280.363,6.453667500000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5
5442.2,131.2,56.2,5.8,2.34,0.01412775,280.363,6.29140386,65.33577988,31.03397044,0.006266961,3.623982718,8.5
5442.4,131.4,56.3,5.5,2.34,0.014413500000000001,280.363,6.35778444,65.33577988,31.03397044,0.006266961,3.623982718,8.5
5442.6,131.6,56.4,5.7,2.33,0.014202,280.363,6.505296840000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5
5442.8,131.8,56.4,4.6,2.34,0.014615999999999999,280.506,6.431540640000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5
5443.0,132.0,56.6,6.7,2.33,0.014624999999999999,280.363,6.5569261800000005,65.9506931,30.37592294,0.044493683,3.628890272,8.5
5443.2,132.2,56.6,4.1,2.33,0.01375875,280.363,6.453667500000001,65.9506931,30.37592294,0.044493683,3.628890272,8.5
5443.4,132.4,56.7,4.8,2.34,0.014895,280.363,6.66018486,65.9506931,30.37592294,0.044493683,3.628890272,8.5
5443.6,132.6,56.8,4.6,2.34,0.013869,280.363,6.47579436,65.9506931,30.37592294,0.044493683,3.628890272,8.5
5443.8,132.8,56.9,4.6,2.34,0.013873499999999999,280.363,6.497921220000001,65.9506931,30.37592294,0.044493683,3.628890272,8.5
5444.0,133.0,56.9,4.7,2.34,0.01369125,280.506,6.47579436,67.9462942,28.34088943,0.022055749,3.690760624,8.5
5444.2,133.2,57.0,5.4,2.34,0.014013,280.363,6.38728692,67.9462942,28.34088943,0.022055749,3.690760624,8.5
5444.4,133.4,57.1,4.8,2.34,0.01492425,280.363,6.57167742,67.9462942,28.34088943,0.022055749,3.690760624,8.5
5444.6,133.6,57.2,4.5,2.34,0.01474875,280.363,6.51267246,67.9462942,28.34088943,0.022055749,3.690760624,8.5
5444.8,133.8,57.3,4.7,2.34,0.014978249999999999,280.363,6.6011799,67.9462942,28.34088943,0.022055749,3.690760624,8.5
5445.0,134.0,57.3,4.9,2.34,0.01533825,280.506,6.490545600000001,68.82162988,28.07792232,0.120498343,2.979949457,8.5
5445.2,134.2,57.4,5.1,2.34,0.015448499999999999,280.363,6.44629188,68.82162988,28.07792232,0.120498343,2.979949457,8.5
5445.4,134.4,57.5,4.7,2.34,0.01536075,280.363,6.51267246,68.82162988,28.07792232,0.120498343,2.979949457,8.5
5445.6,134.6,57.6,6.4,2.34,0.015446250000000002,280.506,6.47579436,68.82162988,28.07792232,0.120498343,2.979949457,8.5
5445.8,134.8,57.7,5.4,2.34,0.006669,280.363,5.797237320000001,68.82162988,28.07792232,0.120498343,2.979949457,8.5
5446.0,135.0,57.8,5.8,2.34,0.013491,279.363,6.3430332,68.95676532,27.35628375,0.019629647,3.66732129,8.5
