MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER,DOC,Mu,MSE,cluster
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in,in/rev,,ksi,
5333.2,22.2,8.5,3.7,2.62,0.00931725,268.065,4.69826994,65.85239235,26.27280003,0.117977454,7.756830169,8.5,0.0064132245288767,2135.6682540449174,3193.651028811513,0
5333.4,22.4,8.6,5.7,2.62,0.0095715,268.065,4.853157960000001,65.85239235,26.27280003,0.117977454,7.756830169,8.5,0.0064132245288767,2147.4744146685475,3298.935923346957,0
5333.6,22.6,8.6,4.2,2.62,0.009225,268.065,4.816279860000001,65.85239235,26.27280003,0.117977454,7.756830169,8.5,0.0064132245288767,2211.204526829268,3273.8664471709635,0
5333.8,22.8,8.7,5.0,2.62,0.0087614999999999,268.065,4.80152862,65.85239235,26.27280003,0.117977454,7.756830169,8.5,0.0064132245288767,2321.050724191064,3263.83678869701,0
5334.0,23.0,8.8,3.1,2.62,0.0082642499999999,267.922,4.84578234,69.62017982,23.13717475,0.206489756,7.036155678,8.5,0.0064166475068614,2483.3848734004905,3292.157788072681,0
5334.2,23.2,8.8,3.8,2.63,0.00988875,267.922,4.904787300000001,69.62017982,23.13717475,0.206489756,7.036155678,8.5,0.00644113852788,2100.691877133106,3319.5837567507606,0
5334.4,23.4,8.9,4.6,2.63,0.009423,267.922,4.83840672,69.62017982,23.13717475,0.206489756,7.036155678,8.5,0.00644113852788,2174.686991404011,3274.655150941686,0
5334.6,23.6,9.0,4.9,2.62,0.0095962499999999,267.922,4.89741168,69.62017982,23.13717475,0.206489756,7.036155678,8.5,0.0064166475068614,2161.46712309496,3327.241202703101,0
5334.8,23.8,9.0,3.3,2.63,0.0094995,268.065,4.875284820000001,69.62017982,23.13717475,0.206489756,7.036155678,8.5,0.0064377024850937,2173.6159924206545,3301.3755382442137,0
5335.0,24.0,9.1,4.6,2.63,0.009792,267.922,4.86053358,71.59121686,21.89989637,0.169205128,6.33968164,8.5,0.00644113852788,2102.306911764706,3289.632581827753,0
5335.2,24.2,9.2,5.3,2.63,0.01188225,267.922,4.83840672,71.59121686,21.89989637,0.169205128,6.33968164,8.5,0.00644113852788,1724.5955538723724,3274.669290331487,0
5335.4,24.4,9.3,6.2,2.62,0.0106965,267.922,4.853157960000001,71.59121686,21.89989637,0.169205128,6.33968164,8.5,0.0064166475068614,1921.614673958772,3297.1825945600563,0
5335.6,24.6,9.4,2.5,2.63,0.00873675,268.065,4.89741168,71.59121686,21.89989637,0.169205128,6.33968164,8.5,0.0064377024850937,2374.1069482359007,3316.3544550481133,0
5335.8,24.8,9.4,2.4,2.64,0.01062225,268.065,5.0154216,71.59121686,21.89989637,0.169205128,6.33968164,8.5,0.0064621804413108,1999.744460919297,3383.411789423252,0
5336.0,25.0,9.5,4.9,2.64,0.01071225,267.922,5.02279722,65.10850877,28.26067032,0.126969722,6.503851188,8.5,0.0064656295488985,1985.8595085066163,3386.5803108338355,0
5336.2,25.2,9.5,3.8,2.64,0.01021275,267.922,4.89003606,65.10850877,28.26067032,0.126969722,6.503851188,8.5,0.0064656295488985,2027.9298876404496,3297.0659309270645,0
5336.4,25.4,9.6,4.3,2.64,0.010404,267.922,4.82365548,65.10850877,28.26067032,0.126969722,6.503851188,8.5,0.0064656295488985,1963.6293425605536,3252.311276490972,0
5336.6,25.6,9.7,4.3,2.64,0.01092825,267.922,4.89741168,65.10850877,28.26067032,0.126969722,6.503851188,8.5,0.0064656295488985,1898.014675725757,3302.042906232584,0
5336.8,25.82,9.8,3.6,2.65,0.01078425,267.922,4.76465052,65.10850877,28.26067032,0.126969722,6.503851188,8.5,0.0064901205699171,1871.2192614229084,3200.408047370708,0
5337.0,26.0,9.8,4.7,2.64,0.01087875,267.922,4.80152862,62.28073927,26.81948098,0.243756898,10.65602286,8.5,0.0064656295488985,1869.3219276111688,3237.3954213787306,0
5337.2,26.2,9.9,5.9,2.64,0.0108765,267.922,4.74252366,62.28073927,26.81948098,0.243756898,10.65602286,8.5,0.0064656295488985,1846.7321803889115,3197.612515977819,0
5337.4,26.4,10.0,2.8,2.65,0.0111082499999999,267.922,4.83840672,62.28073927,26.81948098,0.243756898,10.65602286,8.5,0.0064901205699171,1844.761822969415,3249.950870627353,0
5337.6,26.6,10.0,4.5,2.65,0.011574,267.922,4.89003606,62.28073927,26.81948098,0.243756898,10.65602286,8.5,0.0064901205699171,1789.419471228616,3284.632220743415,0
5337.8,26.8,10.2,6.4,2.64,0.01082925,268.065,4.816279860000001,62.28073927,26.81948098,0.243756898,10.65602286,8.5,0.0064621804413108,1883.6356866819035,3249.0740540324714,0
5338.0,27.0,10.2,4.0,2.64,0.01033425,267.922,4.89003606,65.91311986,28.08832835,0.099327146,5.899224643,8.5,0.0064656295488985,2004.0874722403653,3297.066629487951,0
5338.2,27.2,10.3,3.4,2.65,0.0104579999999999,267.922,4.7572749000000005,65.91311986,28.08832835,0.099327146,5.899224643,8.5,0.0064901205699171,1926.6072289156632,3195.452075562602,0
5338.4,27.41,10.3,3.2,2.65,0.01138275,267.922,4.83840672,65.91311986,28.08832835,0.099327146,5.899224643,8.5,0.0064901205699171,1800.2745839098636,3249.952448857505,0
5338.6,27.6,10.4,5.1,2.65,0.01070325,267.922,4.89003606,65.91311986,28.08832835,0.099327146,5.899224643,8.5,0.0064901205699171,1934.9955350010512,3284.627214390393,0
5338.8,27.8,10.5,4.0,2.65,0.0103725,267.922,4.92691416,65.91311986,28.08832835,0.099327146,5.899224643,8.5,0.0064901205699171,2011.7551757049887,3309.3957929662306,0
5339.0,28.0,10.5,3.6,2.65,0.0111239999999999,268.065,4.92691416,71.86010055,23.13258036,0.098648991,4.908670107,8.5,0.0064866583975279,1875.847766990292,3311.1664302733416,0
5339.2,28.2,10.6,4.1,2.66,0.0118214999999999,268.065,4.875284820000001,71.86010055,23.13258036,0.098648991,4.908670107,8.5,0.006511136353745,1746.6704834411885,3264.155945799406,0
5339.4,28.4,10.7,6.6,2.65,0.0110204999999999,268.065,4.92691416,71.86010055,23.13258036,0.098648991,4.908670107,8.5,0.0064866583975279,1893.4649571253567,3311.1658352029567,0
5339.6,28.6,10.8,4.1,2.65,0.009819,267.922,4.816279860000001,71.86010055,23.13258036,0.098648991,4.908670107,8.5,0.0064901205699171,2077.437800183319,3235.081169991882,0
5339.8,28.8,10.9,3.6,2.65,0.01035,268.065,4.853157960000001,71.86010055,23.13258036,0.098648991,4.908670107,8.5,0.0064866583975279,1985.9469913043483,3261.594577889204,0
5340.0,29.0,11.0,9.0,2.64,0.0025559999999999,177.575,2.3749496400000005,69.12914499,26.16800595,0.22862838,4.47422068,8.5,0.0097552268055751,3935.293521126762,1061.3086429881466,1
5340.2,29.2,11.1,5.9,2.63,0.007218,268.065,4.705645560000001,69.12914499,26.16800595,0.22862838,4.47422068,8.5,0.0064377024850937,2761.123990024938,3186.4904371831267,0
5340.4,29.4,11.2,6.3,2.62,0.0070807499999999,268.065,4.58026002,69.12914499,26.16800595,0.22862838,4.47422068,8.5,0.0064132245288767,2739.6459866539567,3113.4222213684006,0
5340.6,29.6,11.3,8.3,2.61,0.0071639999999999,267.922,4.63926498,69.12914499,26.16800595,0.22862838,4.47422068,8.5,0.0063921564858428,2742.6928643216083,3163.9243267203847,1
5340.8,29.8,11.4,3.1,2.62,0.00902025,267.922,4.73514804,69.12914499,26.16800595,0.22862838,4.47422068,8.5,0.0064166475068614,2223.3025293090545,3216.999799673844,0
5341.0,30.0,11.5,4.8,2.61,0.010476,267.922,5.0301728400000005,61.36498933,24.9315612,0.090808948,13.61264053,8.5,0.0063921564858428,2033.6255670103087,3430.5344759481222,0
5341.2,30.2,11.5,4.2,2.62,0.0102712499999999,267.922,5.0301728400000005,61.36498933,24.9315612,0.090808948,13.61264053,8.5,0.0064166475068614,2074.1644337349403,3417.4398855968093,0
5341.4,30.4,11.7,6.7,2.61,0.0109057499999999,267.922,4.89741168,61.36498933,24.9315612,0.090808948,13.61264053,8.5,0.0063921564858428,1901.9305302248813,3339.9965708299364,1
5341.6,30.6,11.7,3.6,2.61,0.0100935,267.922,4.98591912,61.36498933,24.9315612,0.090808948,13.61264053,8.5,0.0063921564858428,2092.1220508247884,3400.3521514569884,0
5341.8,30.8,11.8,5.8,2.61,0.01120725,267.922,4.9195385400000005,61.36498933,24.9315612,0.090808948,13.61264053,8.5,0.0063921564858428,1859.1262477414173,3355.0883669548266,0
5342.0,31.0,11.9,5.7,2.6,0.010773,267.922,4.89003606,61.04242872,30.11522003,0.151625061,8.69072619,8.5,0.0063676654648243,1922.4673684210527,3347.792339961295,0
5342.2,31.2,12.0,4.7,2.6,0.0106605,267.922,4.978543500000001,61.04242872,30.11522003,0.151625061,8.69072619,8.5,0.0063676654648243,1977.918108906712,3408.384098591741,0
5342.4,31.4,12.1,6.4,2.6,0.0110565,267.922,5.05967532,61.04242872,30.11522003,0.151625061,8.69072619,8.5,0.0063676654648243,1938.1552136752136,3463.929413708354,0
5342.6,31.6,12.2,4.7,2.6,0.01035675,267.922,5.0522997,61.04242872,30.11522003,0.151625061,8.69072619,8.5,0.0063676654648243,2066.089767542907,3458.876023394591,0
5342.8,31.8,12.2,4.5,2.6,0.01069875,267.922,5.04492408,61.04242872,30.11522003,0.151625061,8.69072619,8.5,0.0063676654648243,1997.1246435331232,3453.828622593618,0
5343.0,32.0,12.3,4.2,2.6,0.0105075,267.922,4.97116788,66.38655921,27.15564394,0.234744215,6.223052632,8.5,0.0063676654648243,2003.7457130620985,3403.3338518019696,0
5343.2,32.2,12.4,4.3,2.6,0.01042875,267.922,4.88266044,66.38655921,27.15564394,0.234744215,6.223052632,8.5,0.0063676654648243,1982.9320906148869,3342.740993584943,0
5343.4,32.4,12.5,6.4,2.59,0.0107707499999999,267.922,4.904787300000001,66.38655921,27.15564394,0.234744215,6.223052632,8.5,0.0063431744438057,1928.669479841237,3370.855652521352,0
5343.6,32.6,12.6,5.9,2.59,0.0107955,267.922,4.8679092,66.38655921,27.15564394,0.234744215,6.223052632,8.5,0.0063431744438057,1909.7797415589828,3345.511481088517,0
5343.8,32.8,12.7,4.9,2.59,0.0110204999999999,267.922,4.978543500000001,66.38655921,27.15564394,0.234744215,6.223052632,8.5,0.0063431744438057,1913.3066557778689,3421.54571591661,0
5344.0,33.0,12.8,5.6,2.59,0.011016,267.922,4.9195385400000005,69.15995063,26.99641836,0.174170345,3.669460672,8.5,0.0063431744438057,1891.4027450980395,3380.994788072347,0
5344.2,33.2,12.9,5.5,2.58,0.01117575,267.922,4.8679092,69.15995063,26.99641836,0.174170345,3.669460672,8.5,0.0063186834227872,1844.800322126032,3358.480525513972,0
5344.4,33.4,13.0,5.6,2.58,0.01127475,267.922,4.98591912,69.15995063,26.99641836,0.174170345,3.669460672,8.5,0.0063186834227872,1872.931454799441,3439.897246732306,0
5344.6,33.6,13.0,4.4,2.58,0.0106559999999999,267.922,5.08180218,69.15995063,26.99641836,0.174170345,3.669460672,8.5,0.0063186834227872,2019.7941891891896,3506.044312763026,0
5344.8,33.8,13.1,4.3,2.58,0.010431,267.922,5.11868028,69.15995063,26.99641836,0.174170345,3.669460672,8.5,0.0063186834227872,2078.3353925798106,3531.485566638184,0
5345.0,34.0,13.2,4.3,2.58,0.01056375,267.922,4.978543500000001,64.00491605,28.49378246,0.199600063,7.301701426,8.5,0.0063186834227872,1996.0332268370607,3434.804649356201,0
5345.2,34.2,13.3,5.9,2.58,0.011106,268.065,4.904787300000001,64.00491605,28.49378246,0.199600063,7.301701426,8.5,0.0063153127040083,1870.4499189627231,3385.728764107429,0
5345.4,34.4,13.3,4.0,2.58,0.01104075,267.922,5.11130466,64.00491605,28.49378246,0.199600063,7.301701426,8.5,0.0063186834227872,1960.7253637660488,3526.400562877644,0
5345.6,34.6,13.4,4.8,2.58,0.0104219999999999,267.922,5.03754846,64.00491605,28.49378246,0.199600063,7.301701426,8.5,0.0063186834227872,2047.1597927461144,3475.5119103787874,0
5345.8,34.8,13.5,3.5,2.58,0.0115155,267.922,4.978543500000001,64.00491605,28.49378246,0.199600063,7.301701426,8.5,0.0063186834227872,1831.062133645956,3434.8101214164813,0
5346.0,35.0,13.6,6.8,2.58,0.01165275,267.922,4.9195385400000005,70.99759055,23.93507956,0.194954538,4.872375352,8.5,0.0063186834227872,1788.049399497973,3394.10283452127,1
5346.2,35.2,13.7,6.0,2.57,0.010476,267.922,4.978543500000001,70.99759055,23.93507956,0.194954538,4.872375352,8.5,0.0062941924017686,2012.7525773195875,3448.168907148831,0
5346.4,35.4,13.7,3.8,2.58,0.0098302499999999,267.922,4.853157960000001,70.99759055,23.93507956,0.194954538,4.872375352,8.5,0.0063186834227872,2090.948995193409,3348.295770596395,0
5346.6,35.6,13.8,2.5,2.58,0.0112297499999999,268.065,4.89003606,70.99759055,23.93507956,0.194954538,4.872375352,8.5,0.0063153127040083,1844.2744460028048,3375.5470247460785,0
5346.8,35.8,13.9,7.8,2.57,0.0121769999999999,267.922,5.09655342,70.99759055,23.93507956,0.194954538,4.872375352,8.5,0.0062941924017686,1772.637161862528,3529.911633387658,1
5347.0,36.0,14.0,3.4,2.58,0.0097244999999999,267.922,4.94904102,71.77497307,23.10073693,0.244678296,4.879611704,8.5,0.0063186834227872,2155.4469967607592,3414.445786106414,0
5347.2,36.2,14.0,2.5,2.58,0.011835,266.922,5.140807140000001,71.77497307,23.10073693,0.244678296,4.879611704,8.5,0.006342355819303,1839.6983726235744,3533.521392517456,0
5347.4,36.4,14.1,8.1,2.57,0.01242225,267.922,4.89741168,71.77497307,23.10073693,0.244678296,4.879611704,8.5,0.0062941924017686,1669.7441188190546,3391.988696418673,1
5347.6,36.6,14.3,6.1,2.57,0.0120397499999999,265.922,5.089177800000001,71.77497307,23.10073693,0.244678296,4.879611704,8.5,0.0063415310379234,1790.2501962250053,3498.490897311576,0
5347.8,36.8,14.3,4.5,2.57,0.00945675,267.922,4.80890424,71.77497307,23.10073693,0.244678296,4.879611704,8.5,0.0062941924017686,2153.712833690221,3330.6719365687004,0
5348.0,37.0,14.4,4.9,2.57,0.00955575,267.922,4.875284820000001,75.25280456,15.46630163,0.201002525,9.079891282,8.5,0.0062941924017686,2160.8209842241586,3376.647288108817,0
5348.2,37.2,14.5,4.7,2.57,0.008154,267.922,4.74252366,75.25280456,15.46630163,0.201002525,9.079891282,8.5,0.0062941924017686,2463.3287417218544,3284.689664101278,0
5348.4,37.4,14.5,2.3,2.57,0.01054575,267.922,4.80152862,75.25280456,15.46630163,0.201002525,9.079891282,8.5,0.0062941924017686,1928.3489481544696,3325.569888594905,0
5348.6,37.6,14.7,8.0,2.57,0.0130859999999999,267.922,4.963792260000001,75.25280456,15.46630163,0.201002525,9.079891282,8.5,0.0062941924017686,1606.5352407152686,3437.9672949732826,1
5348.8,37.8,14.7,5.1,2.56,0.0115492499999999,267.922,4.80890424,75.25280456,15.46630163,0.201002525,9.079891282,8.5,0.0062697013807501,1763.5018585622447,3343.694192203772,0
5349.0,38.0,14.8,6.0,2.56,0.01024875,267.922,4.83840672,71.70154838,19.79171282,0.156583525,8.350155278,8.5,0.0062697013807501,1999.470717892426,3364.199768942079,0
5349.2,38.2,14.9,4.3,2.56,0.01107225,267.922,4.7941530000000006,71.70154838,19.79171282,0.156583525,8.350155278,8.5,0.0062697013807501,1833.832147937411,3333.4349227419457,0
5349.4,38.4,15.0,5.4,2.56,0.0122445,266.922,5.140807140000001,71.70154838,19.79171282,0.156583525,8.350155278,8.5,0.0062931902703161,1778.1722601984566,3561.1288512038127,0
5349.6,38.6,15.1,5.5,2.56,0.009711,266.922,4.978543500000001,71.70154838,19.79171282,0.156583525,8.350155278,8.5,0.0062931902703161,2171.310472659871,3448.7135877286337,0
5349.8,38.8,15.2,3.6,2.56,0.01162125,267.922,4.69826994,71.70154838,19.79171282,0.156583525,8.350155278,8.5,0.0062697013807501,1712.2560000000003,3266.7706539393075,0
5350.0,39.0,15.3,6.1,2.56,0.01340325,267.922,5.03754846,74.69826345,20.17631624,0.225576939,4.899843368,8.5,0.0062697013807501,1591.8153701527615,3502.6810196601564,0
5350.2,39.2,15.3,5.7,2.55,0.0103994999999999,267.922,4.963792260000001,74.69826345,20.17631624,0.225576939,4.899843368,8.5,0.0062452103597315,2021.5510514928608,3464.915708289453,0
5350.4,39.4,15.4,3.5,2.56,0.0107392499999999,267.922,5.03754846,74.69826345,20.17631624,0.225576939,4.899843368,8.5,0.0062697013807501,1986.684299182904,3502.6657030658985,0
5350.6,39.6,15.5,4.9,2.56,0.01101825,267.922,4.779401760000001,74.69826345,20.17631624,0.225576939,4.899843368,8.5,0.0062697013807501,1837.1494711047585,3323.178085306912,0
5350.8,39.8,15.6,4.9,2.56,0.0128925,267.922,4.83840672,74.69826345,20.17631624,0.225576939,4.899843368,8.5,0.0062697013807501,1589.4570890052355,3364.214969109523,0
5351.0,40.0,15.7,8.7,2.55,0.0130769999999999,267.922,4.89741168,63.48707561,30.70731102,0.084224629,5.721388745,8.5,0.0062452103597315,1586.1419958706128,3418.595733631056,1
5351.2,40.2,15.8,7.0,2.54,0.0114345,267.922,4.82365548,63.48707561,30.70731102,0.084224629,5.721388745,8.5,0.006220719338713,1786.6631404958675,3380.358597345069,1
5351.4,40.4,15.9,4.4,2.54,0.010863,267.922,4.963792260000001,63.48707561,30.70731102,0.084224629,5.721388745,8.5,0.006220719338713,1935.295973487987,3478.5595381960625,0
5351.6,40.6,16.0,4.2,2.54,0.0113355,267.922,4.82365548,63.48707561,30.70731102,0.084224629,5.721388745,8.5,0.006220719338713,1802.2671853910283,3380.3580281473096,0
5351.8,40.8,16.1,5.7,2.54,0.011151,267.922,5.04492408,63.48707561,30.70731102,0.084224629,5.721388745,8.5,0.006220719338713,1916.127457627119,3535.416272645072,0
5352.0,41.0,16.1,4.7,2.54,0.0112545,267.922,4.904787300000001,61.48230923,28.80806982,0.032445605,9.677175339,8.5,0.006220719338713,1845.7698520591769,3437.2126410410337,0
5352.2,41.2,16.2,3.9,2.54,0.011205,267.922,4.73514804,61.48230923,28.80806982,0.032445605,9.677175339,8.5,0.006220719338713,1789.8031807228915,3318.33355573101,0
5352.4,41.4,16.3,5.7,2.54,0.011556,267.922,4.73514804,61.48230923,28.80806982,0.032445605,9.677175339,8.5,0.006220719338713,1735.44,3318.335573795794,0
5352.6,41.6,16.4,7.9,2.53,0.0114367499999999,268.065,4.705645560000001,61.48230923,28.80806982,0.032445605,9.677175339,8.5,0.0061929229229229,1742.609828841236,3312.461291089312,1
5352.8,41.8,16.5,5.5,2.53,0.01138275,267.922,4.7203968000000005,61.48230923,28.80806982,0.032445605,9.677175339,8.5,0.0061962283176944,1756.3654477169405,3321.072120111692,0
5353.0,42.0,16.7,7.6,2.52,0.01116225,268.065,4.66139184,67.46664448,24.73664901,0.153190442,7.643516072,8.5,0.0061684449667058,1768.6725740778068,3294.3294690944545,1
5353.2,42.2,16.8,6.3,2.52,0.01109025,268.065,4.62451374,67.46664448,24.73664901,0.153190442,7.643516072,8.5,0.0061684449667058,1766.0716250760806,3268.2668297206824,0
5353.4,42.4,16.8,5.0,2.52,0.0117359999999999,267.922,4.80890424,67.46664448,24.73664901,0.153190442,7.643516072,8.5,0.0061717372966758,1735.4400000000005,3396.7687229036096,0
5353.6,42.6,16.9,5.7,2.51,0.0116055,267.922,4.779401760000001,67.46664448,24.73664901,0.153190442,7.643516072,8.5,0.0061472462756573,1744.1878557580462,3389.3789663893817,0
5353.8,42.8,17.0,5.4,2.51,0.0045404999999999,208.306,3.2526484200000003,67.46664448,24.73664901,0.153190442,7.643516072,8.5,0.0079065534198086,3034.01006937562,1793.390597698311,0
5354.0,43.0,17.1,5.1,2.51,0.0111554999999999,267.922,4.816279860000001,65.48339653,25.7249789,0.201626349,8.589998216,8.5,0.0061472462756573,1828.547511093184,3415.5284797509776,0
5354.2,43.2,17.2,4.1,2.51,0.01084275,268.065,4.80152862,65.48339653,25.7249789,0.201626349,8.589998216,8.5,0.0061439670104887,1875.5284332849133,3406.883219175311,0
5354.4,43.4,17.3,5.3,2.51,0.0116595,267.922,4.77202614,65.48339653,25.7249789,0.201626349,8.589998216,8.5,0.0061472462756573,1733.4306136626788,3384.14885673606,0
5354.6,43.6,17.4,6.1,2.51,0.01196325,267.922,4.67614308,65.48339653,25.7249789,0.201626349,8.589998216,8.5,0.0061472462756573,1655.473327064134,3316.155141515515,0
5354.8,43.8,17.5,7.0,2.5,0.01172025,267.922,4.749899280000001,65.48339653,25.7249789,0.201626349,8.589998216,8.5,0.0061227552546387,1716.4497753887508,3381.931507883576,1
5355.0,44.0,17.6,6.3,2.5,0.0105547499999999,267.922,4.6466406000000005,71.09663518,22.66312167,0.103620147,6.136623005,8.5,0.0061227552546387,1864.5528885099127,3308.4060215990085,0
5355.2,44.2,17.7,4.8,2.5,0.01123875,268.065,4.58026002,71.09663518,22.66312167,0.103620147,6.136623005,8.5,0.0061194890542716,1726.0592432432431,3262.8884401923333,0
5355.4,44.4,17.8,4.8,2.5,0.0126247499999999,267.922,4.779401760000001,71.09663518,22.66312167,0.103620147,6.136623005,8.5,0.0061227552546387,1603.372119051863,3402.9420755025967,0
5355.6,44.6,17.8,5.6,2.5,0.0132367499999999,267.922,4.80890424,71.09663518,22.66312167,0.103620147,6.136623005,8.5,0.0061227552546387,1538.6801019887814,3423.9509614009644,0
5355.8,44.8,18.0,6.8,2.49,0.0121275,267.922,4.779401760000001,71.09663518,22.66312167,0.103620147,6.136623005,8.5,0.0060982642336202,1669.1133506493509,3416.605359107012,1
5356.0,45.0,18.0,5.2,2.49,0.011052,267.922,4.816279860000001,73.15199206,20.9392757,0.053298864,5.855433379,8.5,0.0060982642336202,1845.6715309446256,3442.961333206797,0
5356.2,45.2,18.1,5.3,2.49,0.0108585,267.922,4.779401760000001,73.15199206,20.9392757,0.053298864,5.855433379,8.5,0.0060982642336202,1864.177571487775,3416.5980630266386,0
5356.4,45.4,18.2,3.2,2.5,0.0115785,267.922,4.93428978,73.15199206,20.9392757,0.053298864,5.855433379,8.5,0.0061227552546387,1804.9115584920328,3513.21423802905,0
5356.6,45.6,18.3,4.0,2.5,0.01262025,267.922,4.93428978,73.15199206,20.9392757,0.053298864,5.855433379,8.5,0.0061227552546387,1655.9234943840256,3513.2202275418394,0
5356.8,45.8,18.3,5.6,2.5,0.01292175,267.922,4.71302118,73.15199206,20.9392757,0.053298864,5.855433379,8.5,0.0061227552546387,1544.7621939752744,3355.681706847932,0
5357.0,46.0,18.5,8.7,2.49,0.01313775,267.922,4.831031100000001,72.66876596,22.32442873,0.146156614,4.860648699,8.5,0.0060982642336202,1557.4080493235144,3453.5181882315915,1
5357.2,46.2,18.6,4.2,2.49,0.0118755,267.922,4.86053358,72.66876596,22.32442873,0.146156614,4.860648699,8.5,0.0060982642336202,1733.4671618037137,3474.600657085969,0
5357.4,46.4,18.6,3.9,2.49,0.01164375,267.922,4.83840672,72.66876596,22.32442873,0.146156614,4.860648699,8.5,0.0060982642336202,1759.920602898551,3458.7820300514,0
5357.6,46.6,18.7,3.3,2.49,0.01252125,268.065,4.831031100000001,72.66876596,22.32442873,0.146156614,4.860648699,8.5,0.0060950110980545,1634.0890566037738,3455.357875291829,0
5357.8,46.8,18.8,5.1,2.49,0.01374975,267.922,4.73514804,72.66876596,22.32442873,0.146156614,4.860648699,8.5,0.0060982642336202,1458.5534020618556,3384.980096999765,0
5358.0,47.0,18.9,5.9,2.49,0.01397475,267.922,4.83840672,70.7400143,24.42475959,0.095929443,4.73929667,8.5,0.0060982642336202,1466.3643728868135,3458.795432071376,0
5358.2,47.2,19.0,6.7,2.49,0.012942,267.922,4.88266044,70.7400143,24.42475959,0.095929443,4.73929667,8.5,0.0060982642336202,1597.8599165507649,3490.4240834925563,1
5358.4,47.4,19.1,5.4,2.49,0.0124109999999999,267.922,4.73514804,70.7400143,24.42475959,0.095929443,4.73929667,8.5,0.0060982642336202,1615.8846700507615,3384.972399893697,0
5358.6,47.6,19.2,6.2,2.48,0.01295325,267.922,4.904787300000001,70.7400143,24.42475959,0.095929443,4.73929667,8.5,0.0060737732126016,1603.7069306930696,3520.3792128024143,0
5358.8,47.8,19.3,7.8,2.48,0.003816,234.898,3.95333232,70.7400143,24.42475959,0.095929443,4.73929667,8.5,0.0069276769775249,4387.716226415095,2487.700980870469,1
5359.0,48.0,19.4,4.6,2.48,0.0100799999999999,268.923,4.77202614,66.50089162,26.52819339,0.084922432,6.885992554,8.5,0.0060511650794713,2005.0530000000003,3437.872672342914,0
5359.2,48.2,19.5,8.6,2.47,0.0113737499999999,268.923,4.73514804,66.50089162,26.52819339,0.084922432,6.885992554,8.5,0.0060267652202799,1763.2482373887244,3425.1234816994947,1
5359.4,48.4,19.6,5.8,2.47,0.01084725,268.78,4.91216292,66.50089162,26.52819339,0.084922432,6.885992554,8.5,0.006029971662078,1917.9473802115745,3551.27064707283,0
5359.6,48.6,19.7,5.2,2.47,0.0111105,268.923,4.89741168,66.50089162,26.52819339,0.084922432,6.885992554,8.5,0.0060267652202799,1866.8807776427705,3542.4915599734163,0
5359.8,48.8,19.8,5.4,2.47,0.0109665,268.923,4.97116788,66.50089162,26.52819339,0.084922432,6.885992554,8.5,0.0060267652202799,1919.879458350431,3595.840546514181,0
5360.0,49.0,19.9,6.6,2.46,0.0111375,268.78,4.78677738,66.75547058,21.83226118,0.023904534,11.38836371,8.5,0.0060055588213408,1820.2837333333327,3474.6931827169656,1
5360.2,49.2,20.0,5.2,2.46,0.01131975,268.923,4.89003606,66.75547058,21.83226118,0.023904534,11.38836371,8.5,0.0060023653610884,1829.6111627906976,3551.5362072097737,0
5360.4,49.4,20.1,7.8,2.46,0.0111825,268.78,4.74252366,66.75547058,21.83226118,0.023904534,11.38836371,8.5,0.0060055588213408,1796.1978591549291,3442.5705217393456,1
5360.6,49.6,20.2,6.6,2.45,0.0104535,268.923,4.83840672,66.75547058,21.83226118,0.023904534,11.38836371,8.5,0.005977965501897,1960.3076022384848,3528.3773010300315,1
5360.8,49.8,20.3,4.6,2.45,0.01054125,268.923,4.93428978,66.75547058,21.83226118,0.023904534,11.38836371,8.5,0.005977965501897,1982.5133148345783,3598.298725646799,0
5361.0,50.0,20.4,4.2,2.45,0.01039725,268.78,5.02279722,68.14063789,23.1385343,0.046347116,8.674480697,8.5,0.0059811459806037,2046.0240467431288,3660.8925993209023,0
5361.2,50.2,20.5,4.7,2.45,0.0102082499999999,268.78,4.89741168,68.14063789,23.1385343,0.046347116,8.674480697,8.5,0.0059811459806037,2031.8839056645363,3569.5050839620626,0
5361.4,50.4,20.6,7.8,2.45,0.01046025,268.78,4.78677738,68.14063789,23.1385343,0.046347116,8.674480697,8.5,0.0059811459806037,1938.13819746182,3488.871448674465,1
5361.6,50.6,20.7,5.1,2.45,0.00990225,268.78,4.831031100000001,68.14063789,23.1385343,0.046347116,8.674480697,8.5,0.0059811459806037,2066.281663258351,3521.12227413076,0
5361.8,50.8,20.8,7.1,2.44,0.010683,268.923,4.80152862,68.14063789,23.1385343,0.046347116,8.674480697,8.5,0.0059535656427056,1903.574456613311,3515.8360595196714,1
5362.0,51.0,20.9,4.2,2.45,0.0100057499999999,268.78,4.86053358,68.98762737,23.82282015,0.199045249,6.990507234,8.5,0.0059811459806037,2057.395925342928,3542.625558309044,0
5362.2,51.2,21.0,7.0,2.44,0.01051425,268.923,4.7941530000000006,68.98762737,23.82282015,0.199045249,6.990507234,8.5,0.0059535656427056,1931.155146586776,3510.434513815563,1
