iter	RMSE
268	0.004901145111
269	0.004874808123
270	0.004867889679
271	0.004847277734
272	0.004827410407
273	0.00480961032
274	0.004784913898
275	0.004754999362
276	0.004751731469
277	0.004736686497
278	0.004719701328
279	0.004701306834
280	0.004694530644
281	0.004678141181
282	0.004657085841
283	0.004633754379
284	0.004615406928
285	0.004597800888
286	0.004575658835
287	0.004569178443
288	0.004547794665
289	0.004536833809
290	0.004520734829
291	0.004503194136
292	0.004496468594
293	0.004485789154
294	0.004484164165
295	0.004473686559
296	0.004460376438
297	0.004448285719
298	0.004443749313
299	0.004425098
300	0.004410947697
301	0.004394114881
302	0.004383489887
303	0.004371463424
304	0.004357837012
305	0.004345293762
306	0.004332291567
307	0.004316210124
308	0.004311640314
309	0.004306111433
310	0.00429161806
311	0.004277162822
312	0.004271137576
313	0.004268308474
314	0.004265069796
315	0.004258060904
316	0.004248343879
317	0.004236915173
318	0.00422257156
319	0.004221130994
320	0.004203938956
321	0.004195310178
322	0.004191964798
323	0.004174566895
324	0.004167237659
325	0.004150899006
326	0.004138951032
327	0.004123976926
328	0.004111028899
329	0.004108218147
330	0.004096135664
331	0.004085667644
332	0.004076291053
333	0.004074633044
334	0.004059980233
335	0.004050278027
336	0.00404743874
337	0.004038215989
338	0.004024294444
339	0.004019208176
340	0.004014785242
341	0.004013320167
342	0.004003152963
343	0.003990562394
344	0.003988743422
345	0.003987526486
346	0.003979816203
347	0.003978171949
348	0.003964362282
349	0.003952785283
350	0.00393936577
351	0.003932532335
352	0.003925710111
353	0.003923087799
354	0.003917500157
355	0.003905065195
356	0.003897317397
357	0.003888507728
358	0.003878783911
359	0.003866891151
360	0.003856289695
361	0.003844199073
362	0.003841570077
363	0.003833665688
364	0.003832244938
365	0.003822235688
366	0.003811995612
367	0.003807750906
368	0.003804287479
369	0.003793999491
370	0.003780976191
371	0.003773408941
372	0.003763629726
373	0.003751167549
374	0.003749824585
375	0.003738679385
376	0.003726658647
377	0.003718103822
378	0.00370848452
379	0.00369841919
380	0.003687616582
381	0.003677460324
382	0.003673652662
383	0.003659927842
384	0.003654135292
385	0.003652937433
386	0.003650670473
387	0.003647675055
388	0.003636460965
389	0.003633509116
390	0.003625594962
391	0.003615917694
392	0.003608405222
393	0.003598263337
394	0.003595236815
395	0.003589293841
396	0.003577938837
397	0.003567239625
398	0.003566204372
399	0.003558964521
400	0.003555405548
401	0.003547522436
402	0.00353674243
403	0.003524385539
404	0.003518858075
405	0.003508462833
406	0.00349795935
407	0.003486518426
408	0.003476615375
409	0.003473619911
410	0.00347249629
411	0.003463818227
412	0.00345695602
413	0.003455955626
414	0.003449182973
415	0.003448324118
416	0.003442738734
417	0.003430870311
418	0.003427647345
419	0.003419338704
420	0.003417945138
421	0.003412208238
422	0.003411775534
423	0.003406317807
424	0.0034011727
425	0.00339281293
426	0.003390769729
427	0.003387802741
428	0.003387392652
429	0.003378566141
430	0.003369586966
431	0.003362787392
432	0.003356034569
433	0.003355206242
434	0.003350748995
435	0.003348389097
436	0.003343067259
437	0.003333792257
438	0.003331989747
439	0.003327060263
440	0.003321524709
441	0.003319660826
442	0.003318876261
443	0.003310405426
444	0.003301757019
445	0.003300258872
446	0.003291935833
447	0.003284751966
448	0.003283243526
449	0.003274655991
450	0.003266323721
451	0.00325819335
452	0.003257698619
453	0.003247077614
454	0.003236865831
455	0.0032352174
456	0.003230850898
457	0.003223480096
458	0.003215926922
459	0.003209009737
460	0.003201937196
461	0.003194481076
462	0.003185176846
463	0.003181169687
464	0.003172757558
465	0.003167419267
466	0.003160342897
467	0.003149537382
468	0.003142807611
469	0.003135375573
470	0.003134243802
471	0.003129093543
472	0.00312311631
473	0.003118469967
474	0.003118182798
475	0.003117654965
476	0.003116591766
477	0.003110339404
478	0.00310201403
479	0.003092370425
480	0.003082258128
481	0.00307641606
482	0.003070206674
483	0.003065731941
484	0.003059185397
485	0.003052632245
486	0.00304720062
487	0.003041835674
488	0.003032828996
489	0.003025298607
490	0.003018435399
491	0.003013401606
492	0.003011459942
493	0.003006526376
494	0.003000800872
495	0.00299245566
496	0.002985591516
497	0.002975992224
498	0.002972821775
499	0.00296959994
500	0.002964500763
501	0.002955913144
502	0.002951890886
503	0.002944990094
504	0.002940237122
505	0.002935642404
506	0.002934098163
507	0.002925944939
508	0.002920460288
509	0.002918901722
510	0.002913593777
511	0.002907191774
512	0.002899091184
513	0.002895031694
514	0.002886765451
515	0.002882379554
516	0.002882125196
517	0.002876992146
518	0.00286960613
519	0.002863000862
520	0.002857349426
521	0.002851260444
522	0.002846043834
523	0.002840401284
524	0.002836452326
525	0.002834425928
526	0.002826890098
527	0.00281974282
528	0.002814408079
529	0.002808398156
530	0.002804436225
531	0.002804051123
532	0.002796517909
533	0.002796163159
534	0.002791654298
535	0.002787763462
536	0.002782941225
537	0.002777511836
538	0.002773076438
539	0.002767937445
540	0.002764791869
541	0.002760408065
542	0.002755796004
543	0.002751675158
544	0.002743953902
545	0.002739845706
546	0.002735767149
547	0.002734825848
548	0.002729682985
549	0.002725244911
550	0.002722216959
551	0.002714961211
552	0.002708004244
553	0.002707180465
554	0.002702335858
555	0.002695476254
556	0.002695258199
557	0.002690065981
558	0.00268903319
559	0.00268853944
560	0.002685621618
561	0.002684641154
562	0.002676849119
563	0.002673653633
564	0.002669097867
565	0.002664760392
566	0.002664473918
567	0.002659867171
568	0.002655404062
569	0.002650355195
570	0.002646947528
571	0.002642295513
572	0.00263623883
573	0.002630102634
574	0.002627298282
575	0.002621810858
576	0.002617608226
577	0.002614697676
578	0.002611004277
579	0.002607337278
580	0.002600944179
581	0.002595898856
582	0.002592516431
583	0.002588556116
584	0.00258536085
585	0.002580253457
586	0.002576892743
587	0.002571779334
588	0.002566113834
589	0.002560390294
590	0.002557340919
591	0.002553855051
592	0.00254958257
593	0.002542942435
594	0.002542743164
595	0.002542521214
596	0.002542331358
597	0.002537563533
598	0.00253726671
599	0.002536986514
600	0.002532793618
601	0.002532613932
602	0.002531921444
603	0.002526421498
604	0.00252264495
605	0.002522364966
606	0.002522173441
607	0.002516031307
608	0.002511466664
609	0.002511298729
610	0.002507237469
611	0.002504935009
612	0.002502356092
613	0.002496609736
614	0.002492886567
615	0.002492635486
616	0.002492408706
617	0.002489956608
618	0.002486734269
619	0.002482574578
620	0.002478093398
621	0.002475926267
622	0.002471565165
623	0.002471395723
624	0.002466336407
625	0.002462984739
626	0.002460473899
627	0.002458321792
628	0.00245807158
629	0.002457072459
630	0.002453320628
631	0.002449799395
632	0.002444297737
633	0.002439829716
634	0.002437309107
635	0.002433538957
636	0.002429906503
637	0.00242666497
638	0.002424023159
639	0.002420719358
640	0.002416520883
641	0.002414017949
642	0.002410450465
643	0.002406155178
644	0.002402728917
645	0.002400625354
646	0.002395704674
647	0.002391822652
648	0.002387163798
649	0.002383125147
650	0.002381969578
651	0.002379782302
652	0.002377256343
653	0.002375368768
654	0.00237077954
655	0.002367433876
656	0.002364539233
657	0.002359754617
658	0.002355728292
659	0.002352546445
660	0.002349935193
661	0.002346691549
662	0.002343100822
663	0.002339615891
664	0.002336065859
665	0.002335752749
666	0.002335497189
667	0.002332938497
668	0.0023308757
669	0.002326960473
670	0.002322053924
671	0.002321695782
672	0.002318739229
673	0.0023144257
674	0.002312135436
675	0.002309816781
676	0.002305432713
677	0.002300979476
678	0.00230084632
679	0.002295937399
680	0.002294161856
681	0.00228993754
682	0.002285478084
683	0.002280081804
684	0.002279732843
685	0.002275532454
686	0.002273991327
687	0.002268622249
688	0.002265010111
689	0.002264851996
690	0.002260237425
691	0.002257114669
692	0.002254787216
693	0.002251577874
694	0.00224428196
695	0.002244155963
696	0.002240276965
697	0.00223841036
698	0.002236699244
699	0.002236480476
700	0.002233101501
701	0.002230761304
702	0.00223061674
703	0.00222689458
704	0.002223281558
705	0.002221502296
706	0.002217267801
707	0.002214056335
708	0.002212006841
709	0.002209391514
710	0.002206238361
711	0.002201360174
712	0.002197605933
713	0.002194208303
714	0.002191764166
715	0.002191609698
716	0.002188991592
717	0.002185646918
718	0.002182017385
719	0.002176553986
720	0.002176362212
721	0.002171966836
722	0.002170085807
723	0.002168760368
724	0.002166742505
725	0.002165188302
726	0.002162253372
727	0.00215886159
728	0.002156546725
729	0.002154001715
730	0.002153897567
731	0.002149577194
732	0.002146290993
733	0.002146173031
734	0.002144682006
735	0.00214215959
736	0.002142060501
737	0.002141751464
738	0.002139746371
739	0.002137434473
740	0.002135369534
741	0.002132539159
742	0.002132352653
743	0.002131086857
744	0.002127421836
745	0.002122818302
746	0.002120667804
747	0.002118492374
748	0.002116185769
749	0.00211320778
750	0.002109494061
751	0.002106416516
752	0.002103076639
753	0.002101348102
754	0.002099511805
755	0.002096415439
756	0.002093700602
757	0.002091326213
758	0.002089490439
759	0.002086448399
760	0.002082718789
761	0.002080343709
762	0.002078199597
763	0.002076266238
764	0.002073432656
765	0.002073329106
766	0.002069984494
767	0.002067380683
768	0.002064751939
769	0.002061899361
770	0.002058738963
771	0.002054677944
772	0.002052064232
773	0.002050291813
774	0.002046317844
775	0.002044207363
776	0.002041200544
777	0.00203678509
778	0.002034632169
779	0.002032134511
780	0.00202862858
781	0.002026621835
782	0.002024933354
783	0.002021817403
784	0.002020562085
785	0.002019343629
786	0.002017765354
787	0.002014866103
788	0.002012965676
789	0.002010086416
790	0.002007886426
791	0.002006077258
792	0.002004385244
793	0.002001511251
794	0.00199883852
795	0.001995527258
796	0.001994363076
797	0.001992503582
798	0.001992317965
799	0.00198974762
800	0.001988161873
801	0.001985033365
802	0.001982966915
803	0.001979048834
804	0.001977844967
805	0.00197690232
806	0.001974667169
807	0.0019708156
808	0.001968103719
809	0.001966133204
810	0.001964299486
811	0.001961553414
812	0.001959787018
813	0.001957138548
814	0.00195430868
815	0.001952914653
816	0.001952060664
817	0.00195064685
818	0.001948984762
819	0.001947262939
820	0.001944118013
821	0.001942548812
822	0.001941282418
823	0.001940233142
824	0.001936913399
825	0.001934986628
826	0.001933384044
827	0.001932281461
828	0.001931472349
829	0.001928905056
830	0.001926662191
831	0.001924458667
832	0.001921545163
833	0.00191919597
834	0.001918395018
835	0.001915032541
836	0.001913501835
837	0.001911978602
838	0.001910324803
839	0.001907048328
840	0.001903907891
841	0.001901774532
842	0.001898876248
843	0.001896508053
844	0.001894823334
845	0.001892999693
846	0.001891923704
847	0.001890355429
848	0.001888495573
849	0.001886654473
850	0.001883295452
851	0.001881427931
852	0.001877691881
853	0.001874883884
854	0.001873124656
855	0.001870549436
856	0.001867624461
857	0.001866774489
858	0.001864644737
859	0.001863361476
860	0.001859709892
861	0.001857813399
862	0.001855075112
863	0.00185289738
864	0.00184778994
865	0.001845560017
866	0.001843076512
867	0.001840871752
868	0.00183819322
869	0.001835406898
870	0.001832193757
871	0.001830818038
872	0.001829159223
873	0.001828120665
874	0.001825781967
875	0.001823340052
876	0.00182107871
877	0.001818937057
878	0.001817645173
879	0.001813553541
880	0.001812261575
881	0.001808802822
882	0.001805351228
883	0.00180408921
884	0.00180243089
885	0.001800610848
886	0.001798801274
887	0.00179740348
888	0.001794025564
889	0.001792041067
890	0.001789174434
891	0.001785620174
892	0.001784455035
893	0.001782106967
894	0.001778685737
895	0.00177639061
896	0.001772607734
897	0.001771384219
898	0.001769223744
899	0.001767200428
900	0.001765866222
901	0.00176217081
902	0.001758480655
903	0.0017560445
904	0.001752844557
905	0.001750881678
906	0.001749749131
907	0.001746917757
908	0.001743948281
909	0.001742111237
910	0.001741461828
911	0.001739513934
912	0.001737065675
913	0.001734342081
914	0.001731761329
915	0.001729678725
916	0.001727074726
917	0.001725978578
918	0.001724796929
919	0.001722160934
920	0.001719952532
921	0.001718213791
922	0.001717367371
923	0.001715661039
924	0.001713250271
925	0.001711140416
926	0.001709459178
927	0.00170746286
928	0.001704972049
929	0.001701838888
930	0.001700976776
931	0.001698367577
932	0.001696001002
933	0.001694087153
934	0.0016914004
935	0.001688845612
936	0.001686336479
937	0.001684924928
938	0.001683195754
939	0.001682665737
940	0.001680535015
941	0.001679497325
942	0.00167665576
943	0.001674993233
944	0.001673556481
945	0.001672710693
946	0.001671889629
947	0.001667487198
948	0.001666027175
949	0.001663922647
950	0.001663364018
951	0.001661469997
952	0.001659972087
953	0.001656937755
954	0.001654385832
955	0.001653112669
956	0.001651750888
957	0.001650303702
958	0.00164790209
959	0.001646823046
960	0.001645338118
961	0.001644525708
962	0.00164328064
963	0.001641791348
964	0.001640389841
965	0.001637051031
966	0.001635262375
967	0.001633214709
968	0.001630985048
969	0.001629051252
970	0.001627025796
971	0.0016226841
972	0.001621886111
973	0.001619951357
974	0.001617692898
975	0.001615834411
976	0.001614272932
977	0.001612759251
978	0.001611137723
979	0.001609406108
980	0.001607679106
981	0.001606674996
982	0.001603878287
983	0.001603169509
984	0.001601253184
985	0.001598583199
986	0.001596392594
987	0.001592670333
988	0.001589115403
989	0.001587680445
990	0.001585980529
991	0.001584565739
992	0.00158360262
993	0.001582530864
994	0.001581080863
995	0.001578757867
996	0.001577255558
997	0.001575025881
998	0.00157337863
999	0.001572079201
